ID,Vulnerability,Package,Version Range,Platform,Date,score,CWE,CVE,published,disclosed,credit
SNYK-RUBY-IUZ64BIT-11951390,Malicious Package,iuz-64bit,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-IUU64BIT-11951389,Malicious Package,iuu-64bit,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-IDZ64BIT-11951388,Malicious Package,idz-64bit,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-IDD64BIT-11951387,Malicious Package,idd-64bit,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-DUOCAFECOMMENT-11951386,Malicious Package,duo_cafe_comment,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-DUOBLOGCOMMENT-11951385,Malicious Package,duo_blog_comment,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-DUOBLOGCAFECOMMENT-11951384,Malicious Package,duo_blog_cafe_comment,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-DUOBOARDCRAWLING-11951383,Malicious Package,duo_board_crawling,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-DPREGISTER-11951382,Malicious Package,dpregister,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-CAFEBUYDUO-11951381,Malicious Package,cafe_buy_duo,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-CAFEBUY-11951380,Malicious Package,cafe_buy,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-CAFEBEY-11951379,Malicious Package,cafe_bey,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-CAFEBASICSDUO-11951378,Malicious Package,cafe_basics_duo,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-CAFEBASICS-11951377,Malicious Package,cafe_basics,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-BACKLINKZON-11951376,Malicious Package,backlink_zon,['>=0.0.0'],RubyGems,17 Aug 2025,8.6,CWE-506,,17 Aug 2025,14 Aug 2025,Kirill Boychenko
SNYK-RUBY-ACTIVESTORAGE-11800135,Arbitrary Command Injection,activestorage,"['>=5.20, <7.1.5.2', '>=7.2, <7.2.2.2', '>=8.0, <8.0.2.1']",RubyGems,14 Aug 2025,9.2,CWE-77,CVE-2025-24293,14 Aug 2025,14 Aug 2025,lio346
SNYK-RUBY-ACTIVERECORD-11800112,Improper Neutralization,activerecord,"['<7.1.5.2', '>=7.2, <7.2.2.2', '>=8.0, <8.0.2.1']",RubyGems,14 Aug 2025,6.9,CWE-150,CVE-2025-55193,14 Aug 2025,13 Aug 2025,lio346
SNYK-RUBY-JWE-11520806,Improper Validation of Integrity Check Value,jwe,['<1.1.1'],RubyGems,8 Aug 2025,9.3,CWE-354,CVE-2025-54887,8 Aug 2025,7 Aug 2025,Sideni
SNYK-RUBY-RUBYSAML-11342367,XML Entity Expansion,ruby-saml,['<1.18.1'],RubyGems,31 Jul 2025,8.7,CWE-409,CVE-2025-54572,31 Jul 2025,30 Jul 2025,Drew Blessing
SNYK-RUBY-DRADISNESSUS-11023378,Replay Attack,dradis-nessus,['>=0.0.0'],RubyGems,28 Jul 2025,5.1,CWE-294,CVE-2023-50786,28 Jul 2025,5 Jul 2025,Shadi Habbal
SNYK-RUBY-MEASURED-10946367,Directory Traversal,measured,['<3.2.1'],RubyGems,25 Jul 2025,7.1,CWE-22,,25 Jul 2025,15 Jul 2025,Nathaniel Oh
SNYK-RUBY-JOBITERATION-10946360,Command Injection,job-iteration,['<1.11.0'],RubyGems,25 Jul 2025,9.3,CWE-78,CVE-2025-53623,25 Jul 2025,14 Jul 2025,Nathaniel Oh
SNYK-RUBY-RESOLV-10872162,Improper Validation of Specified Quantity in Input,resolv,"['<0.2.3', '>=0.3.0, <0.3.1', '>=0.4.0, <0.6.2']",RubyGems,21 Jul 2025,8.7,CWE-1284,CVE-2025-24294,21 Jul 2025,12 Jul 2025,Manu
SNYK-RUBY-THOR-10843853,OS Command Injection,thor,['<1.4.0'],RubyGems,21 Jul 2025,7.1,CWE-78,CVE-2025-54314,21 Jul 2025,20 Jul 2025,odaysec
SNYK-RUBY-NOKOGIRI-10674192,Out-of-bounds Read,nokogiri,['<1.18.9'],RubyGems,10 Jul 2025,8.7,CWE-125,CVE-2025-49796,10 Jul 2025,11 Jun 2025,Nikita Sveshnikov
SNYK-RUBY-NOKOGIRI-10674179,Expired Pointer Dereference,nokogiri,['<1.18.9'],RubyGems,10 Jul 2025,8.8,CWE-825,CVE-2025-49794,10 Jul 2025,10 Jun 2025,Nikita Sveshnikov
SNYK-RUBY-NOKOGIRI-10674188,Stack-based Buffer Overflow,nokogiri,['<1.18.9'],RubyGems,10 Jul 2025,1.8,CWE-121,CVE-2025-6170,10 Jul 2025,16 Jun 2025,Ahmed Lekssays
SNYK-RUBY-NOKOGIRI-10674176,Stack-based Buffer Overflow,nokogiri,['<1.18.9'],RubyGems,10 Jul 2025,8.7,CWE-121,CVE-2025-6021,10 Jul 2025,12 Jun 2025,Ahmed Lekssays
SNYK-RUBY-NOKOGIRI-10674184,Expired Pointer Dereference,nokogiri,['<1.18.9'],RubyGems,10 Jul 2025,8.7,CWE-825,CVE-2025-49795,10 Jul 2025,11 Jun 2025,Unknown
SNYK-RUBY-OPENC3-10671130,Weak Password Requirements,openc3,['>=0.0.0'],RubyGems,10 Jul 2025,9.3,CWE-521,CVE-2025-28389,10 Jul 2025,13 Jun 2025,Unknown
SNYK-RUBY-LOGSTASHOUTPUTTCP-10574452,Improper Certificate Validation,logstash-output-tcp,"['<6.2.2', '>=7.0.0, <7.0.1']",RubyGems,2 Jul 2025,8.3,CWE-295,CVE-2025-37730,2 Jul 2025,6 May 2025,Unknown
SNYK-RUBY-WEBRICK-10500756,HTTP Request Smuggling,webrick,['<1.8.2'],RubyGems,26 Jun 2025,8.3,CWE-444,CVE-2025-6442,26 Jun 2025,25 Jun 2025,yadhukrishnam
SNYK-RUBY-OPENC3-10381942,Arbitrary Code Injection,openc3,['>=5.0.6'],RubyGems,19 Jun 2025,8.5,CWE-94,CVE-2025-28386,19 Jun 2025,13 Jun 2025,Unknown
SNYK-RUBY-OPENC3-10361616,Directory Traversal,openc3,['>=5.0.6'],RubyGems,16 Jun 2025,8.6,CWE-22,CVE-2025-28384,16 Jun 2025,13 Jun 2025,Unknown
SNYK-RUBY-OPENC3-10361613,Directory Traversal,openc3,['>=5.0.6'],RubyGems,16 Jun 2025,8.6,CWE-22,CVE-2025-28382,16 Jun 2025,13 Jun 2025,Unknown
SNYK-RUBY-OPENC3-10361606,Use of Hard-coded Credentials,openc3,['<6.0.2'],RubyGems,16 Jun 2025,8.7,CWE-798,CVE-2025-28388,16 Jun 2025,13 Jun 2025,Unknown
SNYK-RUBY-RACK-10303186,Allocation of Resources Without Limits or Throttling,rack,"['>=3.1.0, <3.1.16']",RubyGems,5 Jun 2025,8.7,CWE-770,CVE-2025-49007,5 Jun 2025,4 Jun 2025,scyoon
SNYK-RUBY-RACKSESSION-10074669,Race Condition,rack-session,"['>=2.0.0, <2.1.1']",RubyGems,8 May 2025,2.3,CWE-362,CVE-2025-46336,8 May 2025,7 May 2025,S. Tokarenko
SNYK-RUBY-RACK-10074188,Race Condition,rack,['<2.2.14'],RubyGems,8 May 2025,2.3,CWE-613,CVE-2025-32441,8 May 2025,7 May 2025,S. Tokarenko
SNYK-RUBY-RACK-10074187,Allocation of Resources Without Limits or Throttling,rack,"['<2.2.14', '>=3.0.0.beta1, <3.0.16', '>=3.1.0, <3.1.14']",RubyGems,8 May 2025,8.7,CWE-770,CVE-2025-46727,8 May 2025,7 May 2025,TaiPhung217
SNYK-RUBY-JRUBYOPENSSL-10074040,Improper Validation of Certificate with Host Mismatch,jruby-openssl,"['>=0.12.1, <0.15.4']",RubyGems,8 May 2025,6.0,CWE-297,CVE-2025-46551,8 May 2025,7 May 2025,Mohamed Hafez
SNYK-RUBY-NETIMAP-10006666,Memory Allocation with Excessive Size Value,net-imap,"['<0.2.5', '>=0.3.0, <0.3.9', '>=0.4.0, <0.4.20', '>=0.5.0, <0.5.7']",RubyGems,4 May 2025,7.1,CWE-789,CVE-2025-43857,4 May 2025,28 Apr 2025,Masamune
SNYK-RUBY-NOKOGIRI-9789079,Buffer Under-read,nokogiri,['<1.18.8'],RubyGems,22 Apr 2025,2.1,CWE-127,CVE-2025-32415,22 Apr 2025,21 Apr 2025,"Chen Lihai, Yu Dongsong, Zhang Yuqing"
SNYK-RUBY-PUBLIFYCORE-9572893,Cross-site Scripting (XSS),publify_core,['<10.0.2'],RubyGems,30 Mar 2025,4.8,CWE-79,CVE-2024-39311,30 Mar 2025,30 Mar 2025,PinkDraconian
SNYK-RUBY-PITCHFORK-9558092,HTTP Response Splitting,pitchfork,['<0.11.0'],RubyGems,28 Mar 2025,5.1,CWE-113,CVE-2025-30221,28 Mar 2025,27 Mar 2025,Unknown
SNYK-RUBY-NOKOGIRI-9510795,Use After Free,nokogiri,['<1.18.4'],RubyGems,23 Mar 2025,5.1,CWE-416,CVE-2024-55549,23 Mar 2025,14 Mar 2025,Unknown
SNYK-RUBY-NOKOGIRI-9510789,Use After Free,nokogiri,['<1.18.4'],RubyGems,23 Mar 2025,5.1,CWE-416,CVE-2025-24855,23 Mar 2025,14 Mar 2025,Unknown
SNYK-RUBY-CAMALEONCMS-9460795,Improperly Controlled Modification of Dynamically-Determined Object Attributes,camaleon_cms,['<2.9.1'],RubyGems,17 Mar 2025,9.4,CWE-915,CVE-2025-2304,17 Mar 2025,14 Mar 2025,Joshua Martinelle
SNYK-RUBY-GRAPHQL-9403760,Arbitrary Code Injection,graphql,"['>=1.11.5, <1.11.11', '>=1.12.0, <1.12.25', '>=1.13.0, <1.13.24', '>=2.0.0, <2.0.32', '>=2.1.0, <2.1.15', '>=2.2.10, <2.2.17', '>=2.3.0, <2.3.21', '>=2.4.0, <2.4.13']",RubyGems,13 Mar 2025,9.2,CWE-94,CVE-2025-27407,13 Mar 2025,12 Mar 2025,yvvdwf
SNYK-RUBY-JSON-9402846,Out-of-bounds Read,json,"['>=2.10.0, <2.10.2']",RubyGems,13 Mar 2025,8.7,CWE-125,CVE-2025-27788,13 Mar 2025,12 Mar 2025,Unknown
SNYK-RUBY-RUBYSAML-9402845,Improper Verification of Cryptographic Signature,ruby-saml,"['<1.12.4', '>=1.13.0, <1.18.0']",RubyGems,13 Mar 2025,9.3,CWE-436,CVE-2025-25291,13 Mar 2025,12 Mar 2025,Peter St\xc3\xb6ckli
SNYK-RUBY-RUBYSAML-9402844,Improper Verification of Cryptographic Signature,ruby-saml,"['<1.12.4', '>=1.13.0, <1.18.0']",RubyGems,13 Mar 2025,9.3,CWE-436,CVE-2025-25292,13 Mar 2025,12 Mar 2025,Peter St\xc3\xb6ckli
SNYK-RUBY-RUBYSAML-9402843,Allocation of Resources Without Limits or Throttling,ruby-saml,"['<1.12.4', '>=1.13.0, <1.18.0']",RubyGems,13 Mar 2025,8.7,CWE-770,CVE-2025-25293,13 Mar 2025,12 Mar 2025,Peter St\xc3\xb6ckli
SNYK-RUBY-GOOGLEPROTOBUF-9398545,Stack-based Buffer Overflow,google-protobuf,"['<3.25.5', '>=4.0.0.rc.1, <4.27.5', '>=4.28.0.rc.1, <4.28.2']",RubyGems,12 Mar 2025,8.7,CWE-121,CVE-2024-7254,12 Mar 2025,19 Sept 2024,Alexis Challande
SNYK-RUBY-RACK-9398129,Relative Path Traversal,rack,"['<2.2.13', '>=3.0.0.beta1, <3.0.14', '>=3.1.0, <3.1.12']",RubyGems,12 Mar 2025,8.7,CWE-23,CVE-2025-27610,12 Mar 2025,10 Mar 2025,Masamuneee
SNYK-RUBY-RACK-9058602,Improper Output Neutralization for Logs,rack,"['<2.2.12', '>=3.0.0.beta1, <3.0.13', '>=3.1.0, <3.1.11']",RubyGems,5 Mar 2025,6.9,CWE-93,CVE-2025-27111,5 Mar 2025,4 Mar 2025,Masamune
SNYK-RUBY-CGI-9056164,Regular Expression Denial of Service (ReDoS),cgi,"['<0.3.5.1', '>=0.3.6, <0.3.7', '>=0.4.0, <0.4.2']",RubyGems,4 Mar 2025,6.3,CWE-1333,CVE-2025-27220,4 Mar 2025,3 Mar 2025,svalkanov
SNYK-RUBY-CGI-9056163,Allocation of Resources Without Limits or Throttling,cgi,"['<0.3.5.1', '>=0.3.6, <0.3.7', '>=0.4.0, <0.4.2']",RubyGems,4 Mar 2025,6.9,CWE-770,CVE-2025-27219,4 Mar 2025,3 Mar 2025,lio346
SNYK-RUBY-URI-9056162,Improper Removal of Sensitive Information Before Storage or Transfer,uri,"['<0.11.3', '>=0.12.0, <0.12.4', '>=0.13.0, <0.13.2', '>=1.0.0, <1.0.3']",RubyGems,4 Mar 2025,2.1,CWE-212,CVE-2025-27221,4 Mar 2025,3 Mar 2025,Tsubasa Irisawa
SNYK-RUBY-OXIDIZEDWEB-9056136,Directory Traversal,oxidized-web,['<0.15.0'],RubyGems,3 Mar 2025,7.1,CWE-22,CVE-2025-27590,3 Mar 2025,3 Mar 2025,"Jon O'Reilly, Jamie Riden"
SNYK-RUBY-PASSENGER-8746066,Use of Uninitialized Resource,passenger,"['>=6.0.21, <6.0.26']",RubyGems,25 Feb 2025,6.9,CWE-908,CVE-2025-26803,25 Feb 2025,24 Feb 2025,Unknown
SNYK-RUBY-NOKOGIRI-8732779,Use After Free,nokogiri,['<1.18.3'],RubyGems,19 Feb 2025,7.0,CWE-416,CVE-2024-56171,19 Feb 2025,18 Feb 2025,Unknown
SNYK-RUBY-NOKOGIRI-8732769,Stack-based Buffer Overflow,nokogiri,['<1.18.3'],RubyGems,19 Feb 2025,7.0,CWE-121,CVE-2025-24928,19 Feb 2025,18 Feb 2025,Unknown
SNYK-RUBY-RACK-8720151,Improper Output Neutralization for Logs,rack,"['<2.2.11', '>=3.0.0, <3.0.12', '>=3.1.0, <3.1.10']",RubyGems,13 Feb 2025,7.1,CWE-93,CVE-2025-25184,13 Feb 2025,12 Feb 2025,HexSave
SNYK-RUBY-NETIMAP-8708041,Denial of Service (DoS),net-imap,"['>=0.3.2, <0.3.8', '>=0.4.0, <0.4.19', '>=0.5.0, <0.5.6']",RubyGems,11 Feb 2025,7.1,CWE-400,CVE-2025-25186,11 Feb 2025,10 Feb 2025,manunio
SNYK-RUBY-OPENSSL-8620985,Covert Timing Channel,openssl,['>=0.0.0'],RubyGems,13 Jan 2025,9.1,CWE-385,CVE-2025-0306,13 Jan 2025,9 Jan 2025,Alicja Kario
SNYK-RUBY-CHAUUUYHHN-8602093,Malicious Package,chauuuyhhn,['>=0.0.0'],RubyGems,5 Jan 2025,9.3,CWE-506,,5 Jan 2025,4 Jan 2025,Unknown
SNYK-RUBY-NOSVEMOSSSADFSD-8602092,Malicious Package,nosvemosssadfsd,['>=0.0.0'],RubyGems,5 Jan 2025,9.3,CWE-506,,5 Jan 2025,4 Jan 2025,Unknown
SNYK-RUBY-HOLAAAAAAFASDF-8602091,Malicious Package,holaaaaaafasdf,['>=0.0.0'],RubyGems,5 Jan 2025,9.3,CWE-506,,5 Jan 2025,4 Jan 2025,Unknown
SNYK-RUBY-PWPUSH-8553973,Session Fixation,pwpush,['>=0.0.0'],RubyGems,31 Dec 2024,7.0,CWE-384,CVE-2024-56733,31 Dec 2024,30 Dec 2024,Positive Technologies
SNYK-RUBY-ACTIONPACK-8496389,Cross-site Scripting (XSS),actionpack,"['>=5.2.0, <7.0.8.7', '>=7.1.0, <7.1.5.1', '>=7.2.0, <7.2.2.1', '>=8.0.0, <8.0.0.1']",RubyGems,11 Dec 2024,2.1,CWE-79,CVE-2024-54133,11 Dec 2024,10 Dec 2024,ryotak
SNYK-RUBY-RAILSHTMLSANITIZER-8454495,Cross-site Scripting (XSS),rails-html-sanitizer,"['>=1.6.0, <1.6.1']",RubyGems,4 Dec 2024,2.3,CWE-79,CVE-2024-53986,4 Dec 2024,3 Dec 2024,"So Sakaguchi, taise"
SNYK-RUBY-NOKOGIRI-8453714,Cross-site Scripting (XSS),nokogiri,"['<1.15.7', '>=1.16.0.rc1, <1.16.8']",RubyGems,3 Dec 2024,2.1,CWE-79,CVE-2024-53985,3 Dec 2024,2 Dec 2024,taise
SNYK-RUBY-RAILSHTMLSANITIZER-8448516,Cross-site Scripting (XSS),rails-html-sanitizer,"['>=1.6.0, <1.6.1']",RubyGems,3 Dec 2024,2.1,CWE-79,CVE-2024-53985,3 Dec 2024,2 Dec 2024,taise
SNYK-RUBY-RAILSHTMLSANITIZER-8448407,Cross-site Scripting (XSS),rails-html-sanitizer,"['>=1.6.0, <1.6.1']",RubyGems,3 Dec 2024,2.1,CWE-79,CVE-2024-53989,3 Dec 2024,2 Dec 2024,taise
SNYK-RUBY-RAILSHTMLSANITIZER-8448218,Cross-site Scripting (XSS),rails-html-sanitizer,"['>=1.6.0, <1.6.1']",RubyGems,3 Dec 2024,2.1,CWE-79,CVE-2024-53988,3 Dec 2024,2 Dec 2024,So Sakaguchi
