ID,Vulnerability,Package,Version Range,Platform,Date,score,CWE,CVE,published,disclosed,credit
SNYK-PHP-J0K3RHTTPLUGSSRFPLUGIN-8400871,Server-side Request Forgery (SSRF),j0k3r/httplug-ssrf-plugin,['>=0.0.0'],composer,9 Dec 2024,5.3,CWE-918,,9 Dec 2024,4 Nov 2024,Pierre Rudloff
SNYK-PYTHON-LUIGI-7830489,Arbitrary File Write via Archive Extraction (Zip Slip),luigi,"['[,3.6.0)']",pip,9 Dec 2024,7.7,CWE-29,CVE-2024-21542,9 Dec 2024,24 Aug 2024,Ali Razmjoo
SNYK-PHP-APTOMATWIGMARKDOWN-8400480,Cross-site Scripting (XSS),aptoma/twig-markdown,['>=0.0.0'],composer,9 Dec 2024,4.8,CWE-79,,9 Dec 2024,31 Oct 2024,Pierre Rudloff
SNYK-JS-ESLINTPLUGINKIT-8340627,Regular Expression Denial of Service (ReDoS),@eslint/plugin-kit,['<0.2.3'],npm,18 Nov 2024,8.7,CWE-1333,CVE-2024-21539,18 Nov 2024,24 Oct 2024,Rongchen Li
SNYK-JS-DOMITERATOR-6157199,Arbitrary Code Execution,dom-iterator,['<1.0.1'],npm,12 Nov 2024,6.9,CWE-94,CVE-2024-21541,12 Nov 2024,15 Jan 2024,NodeMedic-FINE
SNYK-JS-SOURCEMAPSUPPORT-6112477,Directory Traversal,source-map-support,,npm,12 Nov 2024,,CWE-22,CVE-2024-21540,12 Nov 2024,7 Dec 2023,Miguel Coimbra
SNYK-JS-TARTEAUCITRONJS-8366541,Cross-site Scripting (XSS),tarteaucitronjs,['<1.16.0'],npm,11 Nov 2024,5.1,CWE-79,,11 Nov 2024,4 Nov 2024,Pierre Rudloff
SNYK-JS-CROSSSPAWN-8303230,Regular Expression Denial of Service (ReDoS),cross-spawn,"['<6.0.6', '>=7.0.0 <7.0.5']",npm,7 Nov 2024,8.7,CWE-1333,CVE-2024-21538,7 Nov 2024,24 Oct 2024,Rongchen Li
SNYK-RUBY-SINATRA-6483832,Reliance on Untrusted Inputs in a Security Decision,a,"['>=1.2.0.c, <4.1.0']",ecurit,31 Oct 2024,5.3,CWE-807,CVE-2024-21510,31 Oct 2024,26 Mar 2024,t0rchwo0d
SNYK-JS-LILCONFIG-6263789,Arbitrary Code Execution,lilconfig,['>=3.1.0 <3.1.1'],npm,30 Oct 2024,9.3,CWE-94,CVE-2024-21537,30 Oct 2024,22 Feb 2024,Anton Kastritskiy
SNYK-JS-SNYKGRADLEPLUGIN-8248487,Code Injection,snyk-gradle-plugin,['<4.5.0'],npm,24 Oct 2024,7.5,CWE-78,CVE-2024-48964,24 Oct 2024,23 Oct 2024,Unknown
SNYK-JS-SNYKPHPPLUGIN-8248485,Code Injection,snyk-php-plugin,['<1.10.0'],npm,24 Oct 2024,7.5,CWE-78,CVE-2024-48963,24 Oct 2024,23 Oct 2024,Unknown
SNYK-JS-HTTPPROXYMIDDLEWARE-8229906,Denial of Service (DoS),http-proxy-middleware,"['<2.0.7', '>=3.0.0 <3.0.3']",npm,18 Oct 2024,8.7,CWE-400,CVE-2024-21536,18 Oct 2024,18 Oct 2024,Marc Hassan
SNYK-JS-MARKDOWNTOJSX-6258886,Cross-site Scripting (XSS),markdown-to-jsx,['<7.4.0'],npm,14 Oct 2024,5.3,CWE-79,CVE-2024-21535,14 Oct 2024,20 Feb 2024,Rustam Komildzhonov
SNYK-JS-JSONPATHPLUS-7945884,Remote Code Execution (RCE),jsonpath-plus,['<10.2.0'],npm,10 Oct 2024,9.3,CWE-94,CVE-2024-21534,10 Oct 2024,10 Sept 2024,Andrea Angelo Raineri
SNYK-JS-GGIT-5731319,Arbitrary Argument Injection,ggit,['*'],npm,7 Oct 2024,6.9,CWE-88,CVE-2024-21533,7 Oct 2024,22 Jun 2023,Liran Tal
SNYK-JS-GGIT-5731320,Command Injection,ggit,['*'],npm,7 Oct 2024,6.9,CWE-78,CVE-2024-21532,7 Oct 2024,22 Jun 2023,Liran Tal
SNYK-JS-BRAINTREEEXPRESSEXAMPLE-8145541,Malicious Package,braintree_express_example,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-BRAINTREEGITHUBIO-8145540,Malicious Package,braintree.github.io,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-ANNOTATIONAPP-8145539,Malicious Package,annotation-app,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-KUBEMAN-8145538,Malicious Package,kubeman,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-NANOSLACKTSENVTEST-8145537,Malicious Package,nanoslackts-env-test,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-OPENAIBUNTEST-8145536,Malicious Package,openai-bun-test,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-BRANCHEXTENSION-8145535,Malicious Package,branch-extension,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-BACKENDENGINEERINGTEST-8145534,Malicious Package,backend-engineering-test,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-BUYSELLOPENSEASDKDEMO-8145533,Malicious Package,buy-sell-opensea-sdk-demo,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-MAKEBETTEREMAIL-8145532,Malicious Package,makebetteremail,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-LANGUAGEREGO-8145531,Malicious Package,language-rego,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-UCHIWA-8145530,Malicious Package,uchiwa,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-AGODADESIGNTOOLKIT2-8145529,Malicious Package,agoda-design-toolkit-2,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-SVELTEHMSWORLD-8145528,Malicious Package,svelte-hms-world,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-SAEVIEWER-8145527,Malicious Package,sae-viewer,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-BRAINTREEEXPRESSEXAMPLE-8145526,Malicious Package,braintree_express_example,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-REDISEXAMPLES-8145525,Malicious Package,redis-examples,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-BRAINTREEGITHUBIO-8145524,Malicious Package,braintree.github.io,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-ANNOTATIONAPP-8145523,Malicious Package,annotation-app,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-SDKINTEGRATIONTESTS-8145522,Malicious Package,sdk-integration-tests,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-KUBEMAN-8145521,Malicious Package,kubeman,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-GOOGLEFHIRR4GOOGLE-8145520,Malicious Package,google.fhir.r4.google,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-NANOSLACKTSENVTEST-8145518,Malicious Package,nanoslackts-env-test,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-ASPAPP-8145519,Malicious Package,asp.app,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-JUNOCOMPOSER-8145517,Malicious Package,juno-composer,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-OPENAIBUNTEST-8145516,Malicious Package,openai-bun-test,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-SPAPIAPPCDK-8145514,Malicious Package,sp-api-app-cdk,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-BRANCHEXTENSION-8145515,Malicious Package,branch-extension,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-BACKENDENGINEERINGTEST-8145513,Malicious Package,backend-engineering-test,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-VIDEOJSSNEAKPEEK-8145512,Malicious Package,videojs-sneakpeek,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-BUYSELLOPENSEASDKDEMO-8145511,Malicious Package,buy-sell-opensea-sdk-demo,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-MAKEBETTEREMAIL-8145510,Malicious Package,makebetteremail,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-LANGUAGEREGO-8145509,Malicious Package,language-rego,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-UCHIWA-8145508,Malicious Package,uchiwa,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-AGODADESIGNTOOLKIT2-8145507,Malicious Package,agoda-design-toolkit-2,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-SVELTEHMSWORLD-8145506,Malicious Package,svelte-hms-world,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-SAEVIEWER-8145505,Malicious Package,sae-viewer,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-REDISEXAMPLES-8145504,Malicious Package,redis-examples,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-SDKINTEGRATIONTESTS-8145503,Malicious Package,sdk-integration-tests,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-GOOGLEFHIRR4GOOGLE-8145502,Malicious Package,google.fhir.r4.google,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-ASPAPP-8145501,Malicious Package,asp.app,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-JUNOCOMPOSER-8145500,Malicious Package,juno-composer,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-SPAPIAPPCDK-8145499,Malicious Package,sp-api-app-cdk,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-VIDEOJSSNEAKPEEK-8145498,Malicious Package,videojs-sneakpeek,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-SNYKIO-8145465,Malicious Package,snyk.io,['*'],npm,2 Oct 2024,9.3,CWE-506,,2 Oct 2024,2 Oct 2024,Unknown
SNYK-JS-WHETEXTEND-3178372,Prototype Pollution,whet.extend,['*'],npm,30 Sept 2024,8.7,CWE-1321,,30 Sept 2024,21 Dec 2022,Yuhan Gao
SNYK-JS-GITSHALLOWCLONE-3253853,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),a,['*'],omman,30 Sept 2024,4.8,CWE-88,CVE-2024-21531,30 Sept 2024,31 Jan 2023,Liran Tal - Snyk Research Team
SNYK-JS-UPLOT-6209224,Prototype Pollution,uplot,['<1.6.31'],npm,30 Sept 2024,8.8,CWE-1321,CVE-2024-21489,30 Sept 2024,28 Jan 2024,Tariq Hawis
SNYK-JS-DSET-7116691,Prototype Pollution,dset,['<3.1.4'],npm,10 Sept 2024,8.8,CWE-1321,CVE-2024-21529,10 Sept 2024,30 Mar 2024,Tariq Hawis
SNYK-JS-AAPTJS-6038594,Denial of Service (DoS),aaptjs,['*'],npm,9 Sept 2024,5.9,CWE-400,,9 Sept 2024,29 Oct 2023,Miguel Coimbra
SNYK-JS-NODEGETTEXT-6100943,Prototype Pollution,node-gettext,['*'],npm,9 Sept 2024,5.9,CWE-1321,CVE-2024-21528,9 Sept 2024,5 Dec 2023,Miguel Coimbra
SNYK-JS-AAPTJS-6038595,Command Injection,aaptjs,['*'],npm,9 Sept 2024,7.3,CWE-78,,9 Sept 2024,29 Oct 2023,Miguel Coimbra
SNYK-GOLANG-GITHUBCOMGREENPAUGOAUTHCRUNCHPKGUTIL-7897571,Insecure Randomness,github.com/greenpau/go-authcrunch/pkg/util,['<1.0.42'],golang,5 Sept 2024,6.5,CWE-330,CVE-2024-21495,5 Sept 2024,18 Sept 2023,"Maciej Domanski, Travis Peters, David Pokora"
SNYK-GOLANG-GITHUBCOMGREENPAUGOAUTHCRUNCHPKGIDENTITY-7897570,Insecure Randomness,github.com/greenpau/go-authcrunch/pkg/identity,['<1.0.42'],golang,5 Sept 2024,6.5,CWE-330,CVE-2024-21495,5 Sept 2024,18 Sept 2023,"Maciej Domanski, Travis Peters, David Pokora"
SNYK-GOLANG-GITHUBCOMGOPHISHGOPHISHCONTROLLERS-7897508,Open Redirect,github.com/gophish/gophish/controllers,['<0.12.0'],golang,5 Sept 2024,5.4,CWE-601,CVE-2022-25295,5 Sept 2024,17 Feb 2022,Snyk Security Team
SNYK-JS-CHECKBRANCHES-2766494,Command Injection,check-branches,['*'],npm,5 Sept 2024,9.8,CWE-78,,5 Sept 2024,18 Apr 2022,Liran Tal
SNYK-GOLANG-GITHUBCOMOLLAMAOLLAMACMD-7850157,Arbitrary File Write via Archive Extraction (Zip Slip),github.com/ollama/ollama/cmd,['<0.1.47'],golang,29 Aug 2024,6.9,CWE-29,CVE-2024-45436,29 Aug 2024,1 Jul 2024,Trganda S
SNYK-GOLANG-GITHUBCOMOLLAMAOLLAMASERVER-7707878,Arbitrary File Write via Archive Extraction (Zip Slip),github.com/ollama/ollama/server,['<0.1.47'],golang,29 Aug 2024,6.9,CWE-29,CVE-2024-45436,29 Aug 2024,1 Jul 2024,Trganda S
SNYK-JS-PROSEMIRRORMODEL-7838221,Cross-site Scripting (XSS),prosemirror-model,['<1.22.1'],npm,27 Aug 2024,5.1,CWE-79,,27 Aug 2024,13 Jul 2024,marijn
SNYK-GOLANG-GITHUBCOMNATSIOGNATSDSERVER-7693463,Denial of Service (DoS),github.com/nats-io/gnatsd/server,['<2.2.0'],golang,16 Aug 2024,7.5,CWE-400,CVE-2020-28466,16 Aug 2024,22 Nov 2020,derekcollison
SNYK-SWIFT-SWIFTSERVERCOMMUNITYAPNSWIFT-7682005,Heap-based Buffer Overflow,github.com/swift-server-community/APNSwift,['<1.0.1'],swift,14 Aug 2024,6.9,CWE-122,CVE-2020-4068,14 Aug 2024,23 May 2024,Johannes Weiss
SNYK-GOLANG-GITHUBCOMGOTENBERGGOTENBERGV8PKGMODULESWEBHOOK-7537083,Server-side Request Forgery (SSRF),github.com/gotenberg/gotenberg/v8/pkg/modules/webhook,['<8.1.0'],golang,18 Jul 2024,8.8,CWE-918,CVE-2024-21527,18 Jul 2024,22 Feb 2024,Filip Ochnik
SNYK-GOLANG-GITHUBCOMGOTENBERGGOTENBERGV8PKGMODULESCHROMIUM-7537082,Server-side Request Forgery (SSRF),github.com/gotenberg/gotenberg/v8/pkg/modules/chromium,['<8.1.0'],golang,18 Jul 2024,8.8,CWE-918,CVE-2024-21527,18 Jul 2024,22 Feb 2024,Filip Ochnik
SNYK-GOLANG-GITHUBCOMGOTENBERGGOTENBERGV8PKGGOTENBERG-7537081,Server-side Request Forgery (SSRF),github.com/gotenberg/gotenberg/v8/pkg/gotenberg,['<8.1.0'],golang,18 Jul 2024,8.8,CWE-918,CVE-2024-21527,18 Jul 2024,22 Feb 2024,Filip Ochnik
SNYK-JS-GITPODGITPODPROTOCOL-7452079,Cookie Tossing,@gitpod/gitpod-protocol,['<0.1.5-main-gha.27122'],npm,18 Jul 2024,5.1,CWE-15,CVE-2024-21583,18 Jul 2024,15 Jul 2024,Elliot Ward (Snyk Security Research)
SNYK-GOLANG-GITHUBCOMGITPODIOGITPODINSTALLINSTALLERPKGCOMPONENTSPUBLICAPISERVER-7452077,Cookie Tossing,github.com/gitpod-io/gitpod/install/installer/pkg/components/public-api-server,['<main-gha.27122'],golang,18 Jul 2024,5.1,CWE-15,CVE-2024-21583,18 Jul 2024,15 Jul 2024,Elliot Ward (Snyk Security Research)
SNYK-GOLANG-GITHUBCOMGITPODIOGITPODINSTALLINSTALLERPKGCOMPONENTSSERVER-7452078,Cookie Tossing,github.com/gitpod-io/gitpod/install/installer/pkg/components/server,['<main-gha.27122'],golang,18 Jul 2024,5.1,CWE-15,CVE-2024-21583,18 Jul 2024,15 Jul 2024,Elliot Ward (Snyk Security Research)
SNYK-GOLANG-GITHUBCOMGITPODIOGITPODCOMPONENTSWSPROXYPKGPROXY-7452075,Cookie Tossing,github.com/gitpod-io/gitpod/components/ws-proxy/pkg/proxy,['<main-gha.27122'],golang,18 Jul 2024,5.1,CWE-15,CVE-2024-21583,18 Jul 2024,15 Jul 2024,Elliot Ward (Snyk Security Research)
SNYK-GOLANG-GITHUBCOMGITPODIOGITPODINSTALLINSTALLERPKGCOMPONENTSAUTH-7452076,Cookie Tossing,github.com/gitpod-io/gitpod/install/installer/pkg/components/auth,['<main-gha.27122'],golang,18 Jul 2024,5.1,CWE-15,CVE-2024-21583,18 Jul 2024,15 Jul 2024,Elliot Ward (Snyk Security Research)
SNYK-GOLANG-GITHUBCOMGITPODIOGITPODCOMPONENTSSERVERGOPKGLIB-7452074,Cookie Tossing,github.com/gitpod-io/gitpod/components/server/go/pkg/lib,['<main-gha.27122'],golang,18 Jul 2024,5.1,CWE-15,CVE-2024-21583,18 Jul 2024,15 Jul 2024,Elliot Ward (Snyk Security Research)
SNYK-PYTHON-DBTCORE-7430282,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Output,"['[0,1.6.14)', '[1.7.0,1.7.14)']",se,17 Jul 2024,1.0,CWE-74,CVE-2024-40637,17 Jul 2024,3 Jul 2024,Paul Brabban
SNYK-PYTHON-LANGCHAINEXPERIMENTAL-7278171,Arbitrary Code Execution,langchain-experimental,"['[0.0.15, 0.0.21)']",pip,12 Jul 2024,7.3,CWE-94,CVE-2024-21513,12 Jul 2024,19 Jun 2024,Rory McNamara (Snyk Security Research)
SNYK-JS-SPEAKER-6370676,Denial of Service (DoS),speaker,['*'],npm,9 Jul 2024,7.5,CWE-400,CVE-2024-21526,9 Jul 2024,20 Feb 2024,Alessio Della Libera
SNYK-JS-NODETWAIN-6421153,Improper Check or Handling of Exceptional Conditions,node-twain,['*'],npm,9 Jul 2024,8.3,CWE-703,CVE-2024-21525,9 Jul 2024,20 Feb 2024,Alessio Della Libera
SNYK-JS-NODESTRINGBUILDER-6421617,Out-of-bounds Read,node-stringbuilder,['*'],npm,9 Jul 2024,8.2,CWE-125,CVE-2024-21524,9 Jul 2024,20 Feb 2024,Alessio Della Libera
SNYK-JS-IMAGES-6421826,Denial of Service (DoS),images,['*'],npm,9 Jul 2024,7.5,CWE-400,CVE-2024-21523,9 Jul 2024,20 Feb 2024,Alessio Della Libera
SNYK-JS-AUDIFY-6370700,Improper Validation of Array Index,audify,['*'],npm,9 Jul 2024,7.5,CWE-129,CVE-2024-21522,9 Jul 2024,20 Feb 2024,Alessio Della Libera
SNYK-JS-DISCORDJSOPUS-6370643,Denial of Service (DoS),@discordjs/opus,['*'],npm,9 Jul 2024,7.5,CWE-400,CVE-2024-21521,9 Jul 2024,20 Feb 2024,Alessio Della Libera
SNYK-PYTHON-DJANGORESTFRAMEWORK-7252137,Cross-site Scripting (XSS),djangorestframework,"['[,3.15.2)']",pip,25 Jun 2024,5.3,CWE-79,CVE-2024-21520,25 Jun 2024,13 Jun 2024,ch4n3-yoon
SNYK-PHP-OPENCARTOPENCART-7266579,Arbitrary File Creation,opencart/opencart,['>=4.0.0.0'],composer,21 Jun 2024,7.5,CWE-20,CVE-2024-21519,21 Jun 2024,17 Jun 2024,Calum Hutton
SNYK-PHP-OPENCARTOPENCART-7266578,Arbitrary File Write via Archive Extraction (Zip Slip),opencart/opencart,['>=4.0.0.0'],composer,21 Jun 2024,8.6,CWE-29,CVE-2024-21518,21 Jun 2024,17 Jun 2024,Calum Hutton
SNYK-PHP-OPENCARTOPENCART-7266577,Reflected Cross-site Scripting,opencart/opencart,"['>=4.0.0.0, <4.1.0.0']",composer,21 Jun 2024,2.1,CWE-79,CVE-2024-21517,21 Jun 2024,17 Jun 2024,Calum Hutton
SNYK-PHP-OPENCARTOPENCART-7266576,Reflected Cross-site Scripting,opencart/opencart,"['>=4.0.0.0, <4.1.0.0']",composer,21 Jun 2024,2.1,CWE-79,CVE-2024-21516,21 Jun 2024,17 Jun 2024,Calum Hutton
SNYK-PHP-OPENCARTOPENCART-7266573,Reflected Cross-site Scripting,opencart/opencart,"['>=4.0.0.0, <4.1.0.0']",composer,21 Jun 2024,2.1,CWE-79,CVE-2024-21516,21 Jun 2024,17 Jun 2024,Calum Hutton
SNYK-PHP-OPENCARTOPENCART-7266565,SQL Injection,opencart/opencart,['<3.0.4.0'],composer,21 Jun 2024,8.3,CWE-89,CVE-2024-21514,21 Jun 2024,21 Jun 2024,Calum Hutton
SNYK-PYTHON-PYMONGO-7172112,Out-of-bounds Read,pymongo,"['[,4.6.3)']",pip,31 May 2024,4.7,CWE-125,CVE-2024-5629,31 May 2024,4 Mar 2024,Vladimir Cherepanov
SNYK-JS-MYSQL2-6861580,Prototype Pollution,mysql2,['<3.9.8'],npm,28 May 2024,8.2,CWE-1321,CVE-2024-21512,28 May 2024,16 May 2024,Donggyu Kim
SNYK-PYTHON-PYHAWK-6969144,Authentication Bypass,pyhawk,"['[0,]']",pip,22 May 2024,9.3,CWE-287,,22 May 2024,20 Feb 2024,Christopher Langton
SNYK-PYTHON-HAWKAUTHLIB-6969143,Authentication Bypass,hawkauthlib,"['[0,]']",pip,22 May 2024,9.3,CWE-287,,22 May 2024,20 Feb 2024,Christopher Langton
SNYK-JS-HAWK-6969142,Authentication Bypass,hawk,['*'],npm,22 May 2024,9.3,CWE-287,,22 May 2024,20 Feb 2024,Christopher Langton
SNYK-DOTNET-COMPONENTSPACESAML2-5426100,Improper Certificate Validation,componentspace.saml2,,nuget,26 Apr 2024,,CWE-295,CVE-2022-45597,26 Apr 2024,18 Apr 2023,Patrick van Ek
SNYK-JS-MYSQL2-6670046,Arbitrary Code Injection,mysql2,['<3.9.7'],npm,22 Apr 2024,9.8,CWE-94,CVE-2024-21511,22 Apr 2024,21 Apr 2024,zhaoyudi (Nebulalab)
SNYK-JS-LODASH-6139239,Prototype Pollution,lodash,['<4.17.17'],npm,15 Apr 2024,7.5,CWE-1321,,15 Apr 2024,23 Dec 2023,Timothee Desurmont
SNYK-JS-LODASHZIPOBJECTDEEP-6139238,Prototype Pollution,lodash.zipobjectdeep,['*'],npm,15 Apr 2024,7.5,CWE-1321,,15 Apr 2024,23 Dec 2023,Timothee Desurmont
SNYK-JS-MYSQL2-6591085,Remote Code Execution (RCE),mysql2,['<3.9.4'],npm,10 Apr 2024,9.8,CWE-94,CVE-2024-21508,10 Apr 2024,7 Apr 2024,Vsevolod Kokorin
