ID,Vulnerability,Package,Version Range,Platform,Date,score,CWE,CVE,published,disclosed,credit
SNYK-UNMANAGED-ZEPHYRPROJECTRTOSZEPHYR-7981524,Heap-based Buffer Overflow,zephyrproject-rtos/zephyr,"['[,3.7.0-rc2)']",Unmanaged (C/C++),15 Sep 2024,7.1,CWE-122,CVE-2024-6258,15 Sep 2024,13 Sep 2024,ekleezg
SNYK-UNMANAGED-EMQXNANOMQ-7945509,Out-of-bounds Read,emqx/nanomq,"['[0,]']",Unmanaged (C/C++),13 Sep 2024,8.7,CWE-125,CVE-2024-44460,13 Sep 2024,12 Sep 2024,Zehui
SNYK-UNMANAGED-ESPRESSIFESPNOW-7945502,Out-of-bounds Read,espressif/esp-now,"['[0,]']",Unmanaged (C/C++),13 Sep 2024,6.9,CWE-125,CVE-2024-42484,13 Sep 2024,12 Sep 2024,Nozomi Networks Labs
SNYK-UNMANAGED-ESPRESSIFESPNOW-7945501,Replay Attack,espressif/esp-now,"['[0,]']",Unmanaged (C/C++),13 Sep 2024,7.1,CWE-349,CVE-2024-42483,13 Sep 2024,12 Sep 2024,Nozomi Networks Labs
SNYK-UNMANAGED-PGPOOL-7932046,Information Exposure,pgpool,"['[4.5.0,4.5.4)', '[4.4.0,4.4.9)', '[4.3.0,4.3.12)', '[4.2.0,4.2.19)', '[,4.1.22)']",Unmanaged (C/C++),12 Sep 2024,5.3,CWE-200,CVE-2024-45624,12 Sep 2024,12 Sep 2024,Unknown
SNYK-UNMANAGED-CHROMIUM-7932044,Heap-based Buffer Overflow,chromium,"['[,128.0.6613.137)']",Unmanaged (C/C++),12 Sep 2024,8.7,CWE-122,CVE-2024-8636,12 Sep 2024,11 Sep 2024,Renan Rios
SNYK-UNMANAGED-V8V8-7932043,Type Confusion,v8/v8,"['[,13.0.119)']",Unmanaged (C/C++),12 Sep 2024,8.7,CWE-843,CVE-2024-8638,12 Sep 2024,11 Sep 2024,Zhenghang Xiao
SNYK-UNMANAGED-CHROMIUM-7932042,Type Confusion,chromium,"['[,128.0.6613.137)']",Unmanaged (C/C++),12 Sep 2024,8.7,CWE-843,CVE-2024-8638,12 Sep 2024,11 Sep 2024,Zhenghang Xiao
SNYK-UNMANAGED-CHROMIUM-7932041,Use After Free,chromium,"['[,128.0.6613.137)']",Unmanaged (C/C++),12 Sep 2024,8.6,CWE-416,CVE-2024-8639,12 Sep 2024,11 Sep 2024,lime(@limeSec_)
SNYK-UNMANAGED-CHROMIUM-7932040,Use After Free,chromium,"['[,128.0.6613.137)']",Unmanaged (C/C++),12 Sep 2024,8.7,CWE-416,CVE-2024-8637,12 Sep 2024,11 Sep 2024,lime(@limeSec_)
SNYK-UNMANAGED-CURL-7931007,Improper Certificate Validation,curl,"['[7.41.0,8.10.0)']",Unmanaged (C/C++),11 Sep 2024,6.3,CWE-295,CVE-2024-8096,11 Sep 2024,11 Sep 2024,Hiroki Kurosawa
SNYK-UNMANAGED-BAREOSBAREOS-7930911,Improper Authorization,bareos/bareos,"['[,21.1.11)', '[22.0.0,22.1.6)', '[23.0.0,23.0.4)']",Unmanaged (C/C++),11 Sep 2024,8.7,CWE-285,CVE-2024-45044,11 Sep 2024,10 Sep 2024,J\xc3\xb6rg Steffens
SNYK-UNMANAGED-PLUTOLANGPLUTO-7930900,Improper Neutralization of CRLF Sequences (\'CRLF Injection\'),PlutoLang/Pluto,"['[0.9.0,]']",Unmanaged (C/C++),11 Sep 2024,6.9,CWE-93,CVE-2024-45597,11 Sep 2024,10 Sep 2024,Unknown
SNYK-UNMANAGED-WIRESHARK-7930899,Access of Uninitialized Pointer,wireshark,"['[4.0.0,4.0.16)', '[4.2.0,4.2.5)']",Unmanaged (C/C++),11 Sep 2024,6.8,CWE-824,CVE-2024-8645,11 Sep 2024,10 Sep 2024,Unknown
SNYK-UNMANAGED-NIXOSNIX-7925476,Path Traversal,nixos/nix,"['[2.24,2.24.6)']",Unmanaged (C/C++),10 Sep 2024,9.3,CWE-22,CVE-2024-45593,10 Sep 2024,10 Sep 2024,puckipedia
SNYK-UNMANAGED-SAMSUNGESCARGOT-7925475,Heap-based Buffer Overflow,Samsung/escargot,"['[0,]']",Unmanaged (C/C++),10 Sep 2024,6.9,CWE-122,CVE-2024-40754,10 Sep 2024,10 Sep 2024,Unknown
SNYK-UNMANAGED-YASMYASM-6180553,Uncontrolled Resource Consumption (\'Resource Exhaustion\'),yasm/yasm,"['[0,]']",Unmanaged (C/C++),9 Sep 2024,5.5,CWE-400,CVE-2023-51258,9 Sep 2024,18 Jan 2024,Unknown
SNYK-UNMANAGED-PYTHON-7924823,Asymmetric Resource Consumption (Zip Bomb),python,"['[3.8.0,3.8.19)', '[3.9.0,3.9.19)', '[3.10.0,3.10.14)', '[3.11.0,3.11.9)', '[3.12.0,3.12.3)']",Unmanaged (C/C++),9 Sep 2024,5.9,CWE-405,CVE-2024-0450,9 Sep 2024,19 Mar 2024,dyingc
SNYK-UNMANAGED-PYTHON-7924822,Improper Link Resolution Before File Access (\'Link Following\'),python,"['[3.8.0,3.8.19)', '[3.9.0,3.9.19)', '[3.10.0,3.10.14)', '[3.11.0,3.11.9)', '[3.12.0,3.12.3)']",Unmanaged (C/C++),9 Sep 2024,5.5,CWE-59,CVE-2023-6597,9 Sep 2024,19 Mar 2024,Unknown
SNYK-UNMANAGED-PYTHON-7924821,Buffer Over-read,python,"['[,3.10.0b2)']",Unmanaged (C/C++),9 Sep 2024,5.1,CWE-126,CVE-2024-5642,9 Sep 2024,27 Jun 2024,Seth Larson
SNYK-UNMANAGED-PYTHON-7924820,Improper Authentication,python,"['[3.5.0,3.8.20)', '[3.9.0,3.9.20)', '[3.10.0,3.10.15)', '[3.11.0,3.11.10)']",Unmanaged (C/C++),9 Sep 2024,7,CWE-287,CVE-2024-3219,9 Sep 2024,29 Jul 2024,Seth Michael Larson
SNYK-UNMANAGED-PYTHON-7924819,Improper Neutralization of Special Elements in Output Used by a Downstream Component (\'Injection\'),python,"['[3.8.0,3.8.20)', '[3.9.0,3.9.20)', '[3.10.0,3.10.15)', '[3.11.0,3.11.10)', '[3.12.0,3.12.6)']",Unmanaged (C/C++),9 Sep 2024,8.8,CWE-74,CVE-2024-6923,9 Sep 2024,1 Aug 2024,"Petr Viktorin, Seth Larson"
SNYK-UNMANAGED-PYTHON-7924818,Uncontrolled Resource Consumption (\'Resource Exhaustion\'),python,"['[3.8.0,3.8.20)', '[3.9.0,3.9.20)', '[3.10.0,3.10.15)', '[3.11.0,3.11.10)', '[3.12.0,3.12.6)']",Unmanaged (C/C++),9 Sep 2024,8.7,CWE-400,CVE-2024-7592,9 Sep 2024,19 Aug 2024,Seokchan Yoon
SNYK-UNMANAGED-PYTHON-7924817,Loop with Unreachable Exit Condition (\'Infinite Loop\'),python,"['[3.10.0,3.10.15)', '[3.11.0,3.11.10)', '[3.12.0,3.12.6)']",Unmanaged (C/C++),9 Sep 2024,6,CWE-835,CVE-2024-8088,9 Sep 2024,22 Aug 2024,Seth Larson
SNYK-UNMANAGED-PYTHON-7924816,Regular Expression Denial of Service (ReDoS),python,"['[,3.11.0)']",Unmanaged (C/C++),9 Sep 2024,6.9,CWE-1333,CVE-2024-6232,9 Sep 2024,3 Sep 2024,Seth Michael Larson
SNYK-UNMANAGED-OPENHARMONYMULTIMEDIACAMERAFRAMEWORK-7924815,Access Control Bypass,openharmony/multimedia_camera_framework,"['[0,]']",Unmanaged (C/C++),9 Sep 2024,4.1,CWE-284,CVE-2024-45447,9 Sep 2024,4 Sep 2024,Unknown
SNYK-UNMANAGED-OPENHARMONYWINDOWWINDOWMANAGERLITE-7924788,Improper Input Validation,openharmony/window_window_manager_lite,"['[0,]']",Unmanaged (C/C++),8 Sep 2024,6.8,CWE-20,CVE-2024-45444,8 Sep 2024,4 Sep 2024,Unknown
SNYK-UNMANAGED-THUNDERBIRD-7924779,Use After Free,thunderbird,"['[,128.2)']",Unmanaged (C/C++),8 Sep 2024,7.7,CWE-416,CVE-2024-8394,8 Sep 2024,6 Sep 2024,Thunderbird Team
SNYK-UNMANAGED-THUNDERBIRD-7924778,Type Confusion,thunderbird,"['[,115.13)', '[116.0,128)']",Unmanaged (C/C++),8 Sep 2024,8.7,CWE-843,CVE-2024-7652,8 Sep 2024,6 Sep 2024,Nils Bar
SNYK-UNMANAGED-FIREFOXESR-7924777,Type Confusion,Firefox-ESR,"['[,115.13)']",Unmanaged (C/C++),8 Sep 2024,8.7,CWE-843,CVE-2024-7652,8 Sep 2024,6 Sep 2024,Nils Bar
SNYK-UNMANAGED-FIREFOX-7924776,Type Confusion,Firefox,"['[,128)']",Unmanaged (C/C++),8 Sep 2024,8.7,CWE-843,CVE-2024-7652,8 Sep 2024,6 Sep 2024,Nils Bar
SNYK-UNMANAGED-FUJITATGT-7922479,Use of Cryptographically Weak Pseudo-Random Number Generator,fujita/tgt,"['[,1.0.93)']",Unmanaged (C/C++),6 Sep 2024,8.7,CWE-338,CVE-2024-45751,6 Sep 2024,6 Sep 2024,Unknown
SNYK-UNMANAGED-HAPROXY-7922478,Loop with Unreachable Exit Condition (\'Infinite Loop\'),haproxy,"['[2.9.0,2.9.10)', '[3.0.0,3.0.4)', '[3.1-dev0,3.1-dev6)']",Unmanaged (C/C++),6 Sep 2024,8.2,CWE-835,CVE-2024-45506,6 Sep 2024,4 Sep 2024,Unknown
SNYK-UNMANAGED-ASTERISK-7922477,Unchecked Return Value,asterisk,"['[,18.24.3)', '[20.0.0,20.9.3)', '[21.0.0,21.4.3)', '[,18.9-cert12)', '[20.7-cert1-rc1,20.7-cert2)']",Unmanaged (C/C++),6 Sep 2024,6.9,CWE-252,CVE-2024-42491,6 Sep 2024,5 Sep 2024,Unknown
SNYK-UNMANAGED-TRUSTEDFIRMWAREMTRUSTEDFIRMWAREM-7921240,Information Exposure,TrustedFirmware-M/trusted-firmware-m,"['[,2.1.0)']",Unmanaged (C/C++),6 Sep 2024,6.9,CWE-200,CVE-2023-51712,6 Sep 2024,5 Sep 2024,Unknown
SNYK-UNMANAGED-ARMMBEDMBEDTLS-7919067,Improper Certificate Validation,armmbed/mbedtls,"['[3.2.0,3.6.1)']",Unmanaged (C/C++),6 Sep 2024,8.3,CWE-295,CVE-2024-45159,6 Sep 2024,5 Sep 2024,Unknown
SNYK-UNMANAGED-ARMMBEDMBEDTLS-7919066,Missing Cryptographic Step,armmbed/mbedtls,"['[2.26.0,2.28.9)', '[3.0.0,3.6.1)']",Unmanaged (C/C++),6 Sep 2024,6.3,CWE-325,CVE-2024-45157,6 Sep 2024,5 Sep 2024,Unknown
SNYK-UNMANAGED-ARMMBEDMBEDTLS-7919065,Stack-based Buffer Overflow,armmbed/mbedtls,"['[,3.6.1)']",Unmanaged (C/C++),6 Sep 2024,8.3,CWE-121,CVE-2024-45158,6 Sep 2024,5 Sep 2024,Unknown
SNYK-UNMANAGED-389DS389DSBASE-7902620,Improper Input Validation,389ds/389-ds-base,"['[0,]']",Unmanaged (C/C++),5 Sep 2024,6.9,CWE-20,CVE-2024-8445,5 Sep 2024,5 Sep 2024,Unknown
SNYK-UNMANAGED-OPENSSL-7892075,Type Confusion,openssl,"['[3.0.0-alpha1,3.0.15)', '[3.1.0-alpha1,3.1.7)', '[3.2.0-alpha1,3.2.3)', '[3.3.0-alpha1,3.3.2)']",Unmanaged (C/C++),4 Sep 2024,8.2,CWE-843,CVE-2024-6119,4 Sep 2024,3 Sep 2024,David Benjamin
SNYK-UNMANAGED-CLICKHOUSECLICKHOUSE-7895530,Buffer Overflow,clickhouse/clickhouse,"['[0,]']",Unmanaged (C/C++),4 Sep 2024,9.3,CWE-120,CVE-2024-41436,4 Sep 2024,3 Sep 2024,"Jiaju Bai, Zixuan Fu, Hongbo Feng, Jianwei Liu"
SNYK-UNMANAGED-FIREFOXESR-7891418,Type Confusion,Firefox-ESR,"['[,115.15)', '[,128.2)']",Unmanaged (C/C++),4 Sep 2024,6.9,CWE-843,CVE-2024-8381,4 Sep 2024,3 Sep 2024,Nils Bars
SNYK-UNMANAGED-FIREFOX-7891417,Type Confusion,Firefox,"['[,130)']",Unmanaged (C/C++),4 Sep 2024,6.9,CWE-843,CVE-2024-8381,4 Sep 2024,3 Sep 2024,Nils Bars
SNYK-UNMANAGED-FIREFOX-7891244,User Interface (UI) Misrepresentation of Critical Information,Firefox,"['[,130)']",Unmanaged (C/C++),4 Sep 2024,7.6,CWE-451,CVE-2024-8388,4 Sep 2024,3 Sep 2024,Unknown
SNYK-UNMANAGED-FIREFOXESR-7891230,Information Exposure,Firefox-ESR,"['[,115.15)', '[,128.2)']",Unmanaged (C/C++),4 Sep 2024,6.9,CWE-200,CVE-2024-8382,4 Sep 2024,3 Sep 2024,Gregory Pappas
SNYK-UNMANAGED-FIREFOX-7891229,Information Exposure,Firefox,"['[,130)']",Unmanaged (C/C++),4 Sep 2024,6.9,CWE-200,CVE-2024-8382,4 Sep 2024,3 Sep 2024,Gregory Pappas
SNYK-UNMANAGED-FIREFOXESR-7891222,Improper Handling of Exceptional Conditions,Firefox-ESR,"['[,115.15)', '[,128.2)']",Unmanaged (C/C++),4 Sep 2024,8.6,CWE-755,CVE-2024-8383,4 Sep 2024,3 Sep 2024,Unknown
SNYK-UNMANAGED-FIREFOX-7891221,Improper Handling of Exceptional Conditions,Firefox,"['[,130.0)']",Unmanaged (C/C++),4 Sep 2024,8.6,CWE-755,CVE-2024-8383,4 Sep 2024,3 Sep 2024,Unknown
SNYK-UNMANAGED-FIREFOXESR-7891203,Access of Resource Using Incompatible Type (\'Type Confusion\'),Firefox-ESR,"['[,128.2)']",Unmanaged (C/C++),4 Sep 2024,6.9,CWE-843,CVE-2024-8385,4 Sep 2024,3 Sep 2024,Seunghyun Lee
SNYK-UNMANAGED-FIREFOX-7891202,Access of Resource Using Incompatible Type (\'Type Confusion\'),Firefox,"['[,130)']",Unmanaged (C/C++),4 Sep 2024,6.9,CWE-843,CVE-2024-8385,4 Sep 2024,3 Sep 2024,Seunghyun Lee
SNYK-UNMANAGED-FIREFOXESR-7891201,Out-of-bounds Write,Firefox-ESR,"['[,115.15)', '[,128.2)']",Unmanaged (C/C++),4 Sep 2024,6.9,CWE-787,CVE-2024-8384,4 Sep 2024,3 Sep 2024,Unknown
SNYK-UNMANAGED-FIREFOX-7891200,Out-of-bounds Write,Firefox,"['[,130)']",Unmanaged (C/C++),4 Sep 2024,6.9,CWE-787,CVE-2024-8384,4 Sep 2024,3 Sep 2024,Unknown
SNYK-UNMANAGED-FIREFOXESR-7891191,User Interface (UI) Misrepresentation of Critical Information,Firefox-ESR,"['[,128.2)']",Unmanaged (C/C++),4 Sep 2024,2.1,CWE-451,CVE-2024-8386,4 Sep 2024,3 Sep 2024,"Shaheen Fazim, Hafiizh"
SNYK-UNMANAGED-FIREFOX-7891190,User Interface (UI) Misrepresentation of Critical Information,Firefox,"['[,130)']",Unmanaged (C/C++),4 Sep 2024,2.1,CWE-451,CVE-2024-8386,4 Sep 2024,3 Sep 2024,"Shaheen Fazim, Hafiizh"
SNYK-UNMANAGED-FIREFOX-7890938,Out-of-Bounds,Firefox,"['[,130)']",Unmanaged (C/C++),4 Sep 2024,8.8,CWE-119,CVE-2024-8389,4 Sep 2024,3 Sep 2024,Andrew McCreight
SNYK-UNMANAGED-THUNDERBIRD-7890742,Out-of-Bounds,thunderbird,"['[,128.2)']",Unmanaged (C/C++),4 Sep 2024,8.8,CWE-119,CVE-2024-8387,4 Sep 2024,3 Sep 2024,Yury Delendik
SNYK-UNMANAGED-FIREFOXESR-7890741,Out-of-Bounds,Firefox-ESR,"['[,128.2)']",Unmanaged (C/C++),4 Sep 2024,8.8,CWE-119,CVE-2024-8387,4 Sep 2024,3 Sep 2024,Yury Delendik
SNYK-UNMANAGED-FIREFOX-7890740,Out-of-Bounds,Firefox,"['[,130)']",Unmanaged (C/C++),4 Sep 2024,8.8,CWE-119,CVE-2024-8387,4 Sep 2024,3 Sep 2024,Yury Delendik
SNYK-UNMANAGED-V8V8-7890739,Out-of-Bounds Write,v8/v8,"['[,13.0.86)']",Unmanaged (C/C++),4 Sep 2024,9.2,CWE-787,CVE-2024-7970,4 Sep 2024,3 Sep 2024,Cassidy Kim
SNYK-UNMANAGED-CHROMIUM-7890738,Out-of-Bounds Write,chromium,"['[,128.0.6613.119)']",Unmanaged (C/C++),4 Sep 2024,9.2,CWE-787,CVE-2024-7970,4 Sep 2024,3 Sep 2024,Cassidy Kim
SNYK-UNMANAGED-CHROMIUM-7888179,Use After Free,chromium,"['[,128.0.6613.119)']",Unmanaged (C/C++),4 Sep 2024,8.7,CWE-416,CVE-2024-8362,4 Sep 2024,3 Sep 2024,Cassidy Kim
SNYK-UNMANAGED-PYTHONCPYTHON-7886971,Regular Expression Denial of Service (ReDoS),python/cpython,"['[,3.11.0)']",Unmanaged (C/C++),4 Sep 2024,6.9,CWE-1333,CVE-2024-6232,4 Sep 2024,3 Sep 2024,Seth Michael Larson
SNYK-UNMANAGED-OPENSCOPENSC-7857222,Use of Uninitialized Resource,opensc/opensc,"['[0,]']",Unmanaged (C/C++),3 Sep 2024,1,CWE-457,CVE-2024-45616,3 Sep 2024,2 Sep 2024,Matteo Marini
SNYK-UNMANAGED-OPENSCOPENSC-7857175,Use of Uninitialized Variable,opensc/opensc,"['[0,]']",Unmanaged (C/C++),3 Sep 2024,1,CWE-457,CVE-2024-45618,3 Sep 2024,2 Sep 2024,Matteo Marini
SNYK-UNMANAGED-OPENSCOPENSC-7857172,Buffer Overflow,opensc/opensc,"['[0,]']",Unmanaged (C/C++),3 Sep 2024,1,CWE-120,CVE-2024-45620,3 Sep 2024,2 Sep 2024,Matteo Marini
SNYK-UNMANAGED-OPENSCOPENSC-7857169,Buffer Overflow,opensc/opensc,"['[0,]']",Unmanaged (C/C++),3 Sep 2024,1,CWE-120,CVE-2024-45619,3 Sep 2024,2 Sep 2024,Matteo Marini
SNYK-UNMANAGED-OPENSCOPENSC-7856989,Use of Uninitialized Variable,opensc/opensc,"['[0,]']",Unmanaged (C/C++),3 Sep 2024,1,CWE-457,CVE-2024-45617,3 Sep 2024,2 Sep 2024,Matteo Marini
SNYK-UNMANAGED-OPENSCOPENSC-7856985,Use of Uninitialized Variable,opensc/opensc,"['[0,]']",Unmanaged (C/C++),3 Sep 2024,1,CWE-457,CVE-2024-45615,3 Sep 2024,2 Sep 2024,Matteo Marini
SNYK-UNMANAGED-VIMVIM-7856949,Heap-based Buffer Overflow,vim/vim,"['[9.1.0038,9.1.0706)']",Unmanaged (C/C++),3 Sep 2024,2,CWE-122,CVE-2024-45306,3 Sep 2024,2 Sep 2024,Suyue Guo
SNYK-UNMANAGED-OPENWRT-7856154,Out-of-bounds Read,openwrt,"['[0,]']",Unmanaged (C/C++),2 Sep 2024,6.7,CWE-125,CVE-2024-20085,2 Sep 2024,2 Sep 2024,Unknown
SNYK-UNMANAGED-OPENWRT-7856153,Out-of-bounds Read,openwrt,"['[0,]']",Unmanaged (C/C++),2 Sep 2024,6.7,CWE-125,CVE-2024-20084,2 Sep 2024,2 Sep 2024,Unknown
SNYK-UNMANAGED-OPENHARMONYCOMMUNICATIONNETMANAGERBASE-7856151,Out-of-bounds Read,openharmony/communication_netmanager_base,"['[4.0.0,4.0.2)']",Unmanaged (C/C++),2 Sep 2024,7.1,CWE-125,CVE-2024-39775,2 Sep 2024,2 Sep 2024,Unknown
SNYK-UNMANAGED-OPENHARMONYARKCOMPILERETSRUNTIME-7856150,Out-of-Bounds Write,openharmony/arkcompiler_ets_runtime,"['[4.0.0,4.0.2)']",Unmanaged (C/C++),2 Sep 2024,6.2,CWE-787,CVE-2024-39816,2 Sep 2024,2 Sep 2024,Unknown
SNYK-UNMANAGED-OPENHARMONYRESOURCESCHEDULEBACKGROUNDTASKMGR-7856149,Out-of-bounds Read,openharmony/resourceschedule_background_task_mgr,"['[4.0.0,4.0.1)']",Unmanaged (C/C++),2 Sep 2024,8.8,CWE-125,CVE-2024-39612,2 Sep 2024,2 Sep 2024,Unknown
SNYK-UNMANAGED-OPENHARMONYKERNELLITEOSA-7856148,Integer Overflow,openharmony/kernel_liteos_a,"['[4.0.0,4.0.3)']",Unmanaged (C/C++),2 Sep 2024,4.8,CWE-190,CVE-2024-28044,2 Sep 2024,2 Sep 2024,Unknown
SNYK-UNMANAGED-OPENHARMONYKERNELLITEOSA-7856147,Use After Free,openharmony/kernel_liteos_a,"['[4.0.0,4.0.2)']",Unmanaged (C/C++),2 Sep 2024,8.7,CWE-416,CVE-2024-41160,2 Sep 2024,2 Sep 2024,Unknown
SNYK-UNMANAGED-OPENHARMONYARKCOMPILERETSRUNTIME-7856146,Out-of-Bounds Write,openharmony/arkcompiler_ets_runtime,"['[4.0.0,4.0.3)']",Unmanaged (C/C++),2 Sep 2024,6.3,CWE-787,CVE-2024-38386,2 Sep 2024,2 Sep 2024,Unknown
