ID,Vulnerability,Package,Version Range,Platform,Date,score,CWE,CVE,published,disclosed,credit
SNYK-PHP-APPRAINAPPRAIN-12549267,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41060,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549266,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41063,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549265,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,4.8,CWE-79,CVE-2025-41062,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549264,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41058,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549263,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41059,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549262,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41057,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549261,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41061,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-SOLSPACECRAFTFREEFORM-12549186,Server-Side Template Injection,solspace/craft-freeform,"['>=5.0.0-beta10, <5.10.16']",Composer,7 Sept 2025,8.7,CWE-1336,CVE-2025-52122,7 Sept 2025,27 Aug 2025,TimTrademark
SNYK-PHP-APPRAINAPPRAIN-12549260,Directory Traversal,apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,7.1,CWE-22,CVE-2025-41035,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549259,SQL Injection,apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,8.7,CWE-89,CVE-2025-41034,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549258,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41045,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549257,SQL Injection,apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,8.7,CWE-89,CVE-2025-41033,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549256,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41047,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549255,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41051,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549254,SQL Injection,apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,8.7,CWE-89,CVE-2025-41032,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549253,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41052,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549252,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41049,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549251,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41039,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549250,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41036,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549249,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41040,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549248,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41037,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549243,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41043,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549236,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41038,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549235,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41041,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-APPRAINAPPRAIN-12549234,Cross-site Scripting (XSS),apprain/apprain,['>=0.0.0'],Composer,7 Sept 2025,5.1,CWE-79,CVE-2025-41050,7 Sept 2025,4 Sept 2025,Unknown
SNYK-PHP-POCKETMINEPOCKETMINEMP-12549197,Allocation of Resources Without Limits or Throttling,pocketmine/pocketmine-mp,['<5.32.1'],Composer,7 Sept 2025,8.7,CWE-770,,7 Sept 2025,2 Sept 2025,Zwuiix-cmd
SNYK-PHP-PRESTASHOPPRESTASHOP-12515409,Information Exposure,prestashop/prestashop,['<8.2.3'],Composer,5 Sept 2025,2.3,CWE-203,CVE-2025-51586,5 Sept 2025,4 Sept 2025,Maxime Morel-Bailly
SNYK-PHP-MAGENTOCOMMUNITYEDITION-12486261,Path Traversal,magento/community-edition,"['<2.4.5-p14', '>=2.4.6, <2.4.6-p12', '>=2.4.7-beta1, <2.4.7-p7', '>=2.8.4-beta1, <2.8.4-p1']",Composer,5 Sept 2025,6.9,CWE-22,CVE-2025-49559,5 Sept 2025,12 Aug 2025,Unknown
SNYK-PHP-MAGENTOCOMMUNITYEDITION-12486259,Time-of-check Time-of-use (TOCTOU) Race Condition,magento/community-edition,"['<2.4.5-p14', '>=2.4.6, <2.4.6-p12', '>=2.4.7-beta1, <2.4.7-p7', '>=2.8.4-beta1, <2.8.4-p1']",Composer,5 Sept 2025,8.2,CWE-367,CVE-2025-49558,5 Sept 2025,12 Aug 2025,Lots-o'-Huggin' Bear
SNYK-PHP-MAGENTOCOMMUNITYEDITION-12486093,Incorrect Authorization,magento/community-edition,"['<2.4.5-p14', '>=2.4.6, <2.4.6-p12', '>=2.4.7-beta1, <2.4.7-p7', '>=2.8.4-beta1, <2.8.4-p1']",Composer,5 Sept 2025,8.7,CWE-863,CVE-2025-49556,5 Sept 2025,12 Aug 2025,Akash Hamal
SNYK-PHP-MAGENTOCOMMUNITYEDITION-12485939,Cross-Site Request Forgery (CSRF),magento/community-edition,"['<2.4.5-p14', '>=2.4.6, <2.4.6-p12', '>=2.4.7-beta1, <2.4.7-p7', '>=2.8.4-beta1, <2.8.4-p1']",Composer,5 Sept 2025,8.2,CWE-352,CVE-2025-49555,5 Sept 2025,12 Aug 2025,blaklis
SNYK-PHP-MAGENTOCOMMUNITYEDITION-12485906,Improper Input Validation,magento/community-edition,"['<2.4.5-p14', '>=2.4.6, <2.4.6-p12', '>=2.4.7-beta1, <2.4.7-p7', '>=2.8.4-beta1, <2.8.4-p1']",Composer,5 Sept 2025,8.7,CWE-20,CVE-2025-49554,5 Sept 2025,4 Sept 2025,Kieran
SNYK-PHP-MAGENTOCOMMUNITYEDITION-12485530,Cross-site Scripting (XSS),magento/community-edition,"['<2.4.5-p14', '>=2.4.6, <2.4.6-p12', '>=2.4.7-beta1, <2.4.7-p7', '>=2.8.4-beta1, <2.8.4-p1']",Composer,5 Sept 2025,8.3,CWE-79,CVE-2025-49557,5 Sept 2025,12 Aug 2025,wohlie
SNYK-PHP-MAUTICCORELIB-12484275,Unverified Ownership,mautic/core-lib,"['<5.2.8', '>=6.0.0-alpha, <6.0.5']",Composer,3 Sept 2025,7.0,CWE-283,CVE-2025-9822,3 Sept 2025,3 Sept 2025,B0D0B0P0T
SNYK-PHP-MAUTICCORELIB-12484274,Observable Response Discrepancy,mautic/core-lib,"['<5.2.8', '>=6.0.0-alpha, <6.0.5']",Composer,3 Sept 2025,6.3,CWE-204,CVE-2025-9824,3 Sept 2025,3 Sept 2025,Vautia
SNYK-PHP-MAUTICCORELIB-12484273,Server-side Request Forgery (SSRF),mautic/core-lib,"['<5.2.8', '>=6.0.0-alpha, <6.0.5']",Composer,3 Sept 2025,5.1,CWE-918,CVE-2025-9821,3 Sept 2025,3 Sept 2025,asesidaa
SNYK-PHP-BOOMCMSBOOMCORE-12484247,Improper Restriction of Rendered UI Layers or Frames,boomcms/boom-core,['>=0.0.0'],Composer,3 Sept 2025,2.1,CWE-1021,CVE-2025-41000,3 Sept 2025,3 Sept 2025,Sergio Corchado Lucero
SNYK-PHP-MIKECAOFLIGHT-12483974,Allocation of Resources Without Limits or Throttling,mikecao/flight,['<1.2'],Composer,3 Sept 2025,8.7,CWE-770,CVE-2014-125127,3 Sept 2025,3 Sept 2025,Unknown
SNYK-PHP-PRESTASHOPPRESTASHOP-12428008,Deserialization of Untrusted Data,prestashop/prestashop,['<8.2.1'],Composer,3 Sept 2025,9.3,CWE-502,CVE-2025-25691,3 Sept 2025,30 Jul 2025,Unknown
SNYK-PHP-CONTAOCOREBUNDLE-12239897,Incorrect Authorization,contao/core-bundle,"['>=5.3.0, <5.3.38', '>=5.4.0-RC1, <5.6.1']",Composer,29 Aug 2025,5.3,CWE-863,CVE-2025-57759,29 Aug 2025,28 Aug 2025,Unknown
SNYK-PHP-CONTAOCOREBUNDLE-12239890,Incorrect Authorization,contao/core-bundle,"['>=4.9.14, <4.13.56', '>=5.0.0-RC1, <5.3.38', '>=5.4.0-RC1, <5.6.1']",Composer,29 Aug 2025,6.9,CWE-863,CVE-2025-57756,29 Aug 2025,28 Aug 2025,Unknown
SNYK-PHP-CONTAOCOMMENTSBUNDLE-12239885,Incorrect Authorization,contao/comments-bundle,"['>=5.0.0, <5.3.38', '>=5.4.0-RC1, <5.6.1']",Composer,29 Aug 2025,6.9,CWE-863,CVE-2025-57757,29 Aug 2025,28 Aug 2025,Unknown
SNYK-PHP-CONTAOCOREBUNDLE-12239884,Incorrect Authorization,contao/core-bundle,"['>=5.0.0, <5.3.38', '>=5.4.0-RC1, <5.6.1']",Composer,29 Aug 2025,5.3,CWE-863,CVE-2025-57758,29 Aug 2025,28 Aug 2025,Unknown
SNYK-PHP-MOONSHINEMOONSHINE-12177870,Cross-site Scripting (XSS),moonshine/moonshine,['>=0.0.0'],Composer,28 Aug 2025,4.8,CWE-79,CVE-2025-51487,28 Aug 2025,19 Aug 2025,GiacoLenzo2109
SNYK-PHP-CRAFTCMSCMS-12219161,Arbitrary Code Injection,craftcms/cms,"['>=4.0.0-RC1, <4.16.5', '>=5.0.0-RC1, <5.8.7']",Composer,28 Aug 2025,7.5,CWE-1336,CVE-2025-57811,28 Aug 2025,25 Aug 2025,singetu0096
SNYK-PHP-MOONSHINEMOONSHINE-12177863,Unrestricted Upload of File with Dangerous Type,moonshine/moonshine,['<3.12.5'],Composer,28 Aug 2025,4.8,CWE-79,CVE-2025-51489,28 Aug 2025,19 Aug 2025,GiacoLenzo2109
SNYK-PHP-ALEXTSELEGIDISEASYAPPOINTMENTS-12218337,SQL Injection,alextselegidis/easyappointments,['>=0.0.0'],Composer,28 Aug 2025,7.1,CWE-89,CVE-2025-50383,28 Aug 2025,26 Aug 2025,Unknown
SNYK-PHP-LEETOMOONSHINETREERESOURCE-12177865,SQL Injection,lee-to/moonshine-tree-resource,['<2.0.2'],Composer,28 Aug 2025,6.9,CWE-89,CVE-2025-51510,28 Aug 2025,19 Aug 2025,GiacoLenzo2109
SNYK-PHP-PHPOFFICEPHPSPREADSHEET-12199927,Server-side Request Forgery (SSRF),phpoffice/phpspreadsheet,"['<1.30.0', '>=2.0.0, <2.1.12', '>=2.2.0, <2.4.0', '>=3.3.0, <3.10.0', '>=4.0.0, <5.0.0']",Composer,27 Aug 2025,8.7,CWE-918,CVE-2025-54370,27 Aug 2025,25 Aug 2025,Aleksey Solovev
SNYK-PHP-BADASOCORE-12205861,Arbitrary File Upload,badaso/core,['>=1.0.0-alpha.1'],Composer,27 Aug 2025,9.3,CWE-434,CVE-2025-52353,27 Aug 2025,26 Aug 2025,Pattharadanai Sanitjairak
SNYK-PHP-MOONSHINEMOONSHINE-12177864,Cross-site Scripting (XSS),moonshine/moonshine,['<3.12.4'],Composer,26 Aug 2025,4.8,CWE-79,CVE-2025-51488,26 Aug 2025,19 Aug 2025,GiacoLenzo2109
SNYK-PHP-UNOPIMUNOPIM-12179272,CSV Injection,unopim/unopim,['<0.3.1'],Composer,25 Aug 2025,5.5,CWE-1236,CVE-2025-55745,25 Aug 2025,22 Aug 2025,Allen J.K.
SNYK-PHP-UNOPIMUNOPIM-12179271,Missing Authorization,unopim/unopim,['<0.3.1'],Composer,25 Aug 2025,7.2,CWE-862,CVE-2025-55741,25 Aug 2025,22 Aug 2025,0xcharb
SNYK-PHP-UNOPIMUNOPIM-12179270,Cross-site Request Forgery (CSRF),unopim/unopim,['<0.2.1'],Composer,25 Aug 2025,8.2,CWE-352,CVE-2025-55744,25 Aug 2025,21 Aug 2025,Allen J.K.
SNYK-PHP-UNOPIMUNOPIM-12179269,Arbitrary File Upload,unopim/unopim,['<0.2.1'],Composer,25 Aug 2025,8.6,CWE-434,CVE-2025-55743,25 Aug 2025,21 Aug 2025,Allen J.K.
SNYK-PHP-UNOPIMUNOPIM-12179267,Cross-site Scripting (XSS),unopim/unopim,['<0.2.1'],Composer,25 Aug 2025,8.6,CWE-79,CVE-2025-55742,25 Aug 2025,21 Aug 2025,Allen J.K.
SNYK-PHP-LIBRENMSLIBRENMS-12089399,Cross-site Scripting (XSS),librenms/librenms,['<25.8.0'],Composer,21 Aug 2025,5.1,CWE-79,CVE-2025-55296,21 Aug 2025,18 Aug 2025,Unknown
SNYK-PHP-JOHNBILLIONWPCRONTROL-12089396,Server-side Request Forgery (SSRF),johnbillion/wp-crontrol,"['>=1.17.0, <1.19.2']",Composer,21 Aug 2025,5.1,CWE-918,CVE-2025-8678,21 Aug 2025,19 Aug 2025,Jonas Benjamin Friedli
SNYK-PHP-OPENCARTOPENCART-12028634,Cross-site Scripting (XSS),opencart/opencart,['>=2.2.0.0'],Composer,20 Aug 2025,4.8,CWE-79,CVE-2025-45893,20 Aug 2025,25 Jul 2025,"UnkAlasdair Gorniak, Hamed Kohinown"
SNYK-PHP-OPENCARTOPENCART-12028630,Cross-site Scripting (XSS),opencart/opencart,['>=2.2.0.0'],Composer,20 Aug 2025,4.8,CWE-79,CVE-2025-45892,20 Aug 2025,25 Jul 2025,"Alasdair Gorniak, Hamed Kohi"
SNYK-PHP-SOOSYZESOOSYZE-11968257,Brute Force,soosyze/soosyze,['>=0.0.0'],Composer,18 Aug 2025,8.7,CWE-307,CVE-2025-52392,18 Aug 2025,13 Aug 2025,Unknown
SNYK-PHP-STUDIO42ELFINDER-11786103,Directory Traversal,studio-42/elfinder,['<2.1.66'],Composer,13 Aug 2025,8.7,CWE-22,CVE-2025-0818,13 Aug 2025,13 Aug 2025,Kevin Wydler
SNYK-PHP-ENSHRINEDSVGSANITIZE-11786101,Cross-site Scripting (XSS),enshrined/svg-sanitize,['<0.22.0'],Composer,13 Aug 2025,5.1,CWE-79,CVE-2025-55166,13 Aug 2025,12 Aug 2025,realazizk
SNYK-PHP-SIMOGEOFILEMANAGER-11776789,Arbitrary File Upload,simogeo/filemanager,['>=0.0.0'],Composer,12 Aug 2025,8.7,CWE-434,CVE-2025-46000,12 Aug 2025,18 Jul 2025,zakumini
SNYK-PHP-CRAFTCMSCMS-11735299,Arbitrary Code Injection,craftcms/cms,"['>=4.13.8, <4.16.3', '>=5.5.8, <5.8.4']",Composer,10 Aug 2025,7.7,CWE-94,CVE-2025-54417,10 Aug 2025,8 Aug 2025,segfault-it
SNYK-PHP-CONCRETE5CONCRETE5-11515487,Cross-site Scripting (XSS),concrete5/concrete5,"['<8.5.21', '>=9.0.0RC1, <9.4.3']",Composer,8 Aug 2025,4.8,CWE-79,CVE-2025-8571,8 Aug 2025,6 Aug 2025,Unknown
SNYK-PHP-CONCRETE5CONCRETE5-11515486,Cross-site Scripting (XSS),concrete5/concrete5,"['>=9.0.0RC1, <9.4.3']",Composer,8 Aug 2025,2.0,CWE-79,CVE-2025-8573,8 Aug 2025,6 Aug 2025,Unknown
SNYK-PHP-TOPTHINKFRAMEWORK-11510645,Directory Traversal,topthink/framework,['>=0.0.0'],Composer,8 Aug 2025,9.3,CWE-22,CVE-2025-50706,8 Aug 2025,5 Aug 2025,XinYiSleep
SNYK-PHP-MICROWEBERMICROWEBER-11509805,Cross-site Scripting (XSS),microweber/microweber,['>=2.0.0'],Composer,8 Aug 2025,5.1,CWE-79,CVE-2025-51504,8 Aug 2025,1 Aug 2025,Pranav Jayan
SNYK-PHP-MICROWEBERMICROWEBER-11509804,Cross-site Scripting (XSS),microweber/microweber,['>=2.0.0'],Composer,8 Aug 2025,5.1,CWE-79,CVE-2025-51502,8 Aug 2025,1 Aug 2025,Pranav Jayan
SNYK-PHP-MICROWEBERMICROWEBER-11509803,Cross-site Scripting (XSS),microweber/microweber,['>=2.0.0'],Composer,8 Aug 2025,5.1,CWE-79,CVE-2025-51501,8 Aug 2025,1 Aug 2025,Pranav Jayan
SNYK-PHP-SHOPXOSHOPXO-11484142,Cross-site Scripting (XSS),shopxo/shopxo,['>=0.0.0'],Composer,6 Aug 2025,5.1,CWE-79,CVE-2025-7567,6 Aug 2025,14 Jul 2025,JiaSheng He
SNYK-PHP-SHOPWARESHOPWARE-11483997,Race Condition,shopware/shopware,['>=0.0.0'],Composer,6 Aug 2025,6.0,CWE-362,CVE-2025-7954,6 Aug 2025,6 Aug 2025,Unknown
SNYK-PHP-SETASIGNFPDI-11483965,Allocation of Resources Without Limits or Throttling,setasign/fpdi,['<2.6.4'],Composer,6 Aug 2025,6.0,CWE-770,CVE-2025-54869,6 Aug 2025,5 Aug 2025,N0zoM1z0
SNYK-PHP-ADODBADODBPHP-11445441,SQL Injection,adodb/adodb-php,['<5.22.10'],Composer,5 Aug 2025,7.9,CWE-89,CVE-2025-54119,5 Aug 2025,5 Aug 2025,Marco Nappi
SNYK-PHP-MICROWEBERMICROWEBER-11431261,Cross-site Scripting (XSS),microweber/microweber,['>=0.0.0'],Composer,5 Aug 2025,6.8,CWE-79,CVE-2025-51503,5 Aug 2025,31 Jul 2025,Unknown
SNYK-PHP-FIREBASEPHPJWT-11356865,Inadequate Encryption Strength,firebase/php-jwt,['>=0.0.0'],Composer,1 Aug 2025,6.3,CWE-326,CVE-2025-45769,1 Aug 2025,31 Jul 2025,ZupeiNie
SNYK-PHP-SIMOGEOFILEMANAGER-11345580,Relative Path Traversal,simogeo/filemanager,['<2.4.0'],Composer,31 Jul 2025,6.9,CWE-23,CVE-2025-46002,31 Jul 2025,18 Jul 2025,HaHwul
SNYK-PHP-SIMOGEOFILEMANAGER-11345572,Arbitrary File Upload,simogeo/filemanager,['<2.4.0'],Composer,31 Jul 2025,9.3,CWE-434,CVE-2025-46001,31 Jul 2025,18 Jul 2025,HaHwul
SNYK-PHP-BACULAWEBBACULAWEB-11343416,SQL Injection,bacula-web/bacula-web,['<9.7.1'],Composer,31 Jul 2025,6.9,CWE-89,CVE-2025-45346,31 Jul 2025,29 Jul 2025,Unknown
SNYK-PHP-MEDIAWIKIAPPROVEDREVS-11337209,Cross-site Scripting (XSS),mediawiki/approved-revs,['<2.2.2'],Composer,30 Jul 2025,4.8,CWE-79,CVE-2025-53487,30 Jul 2025,7 Jul 2025,Unknown
SNYK-PHP-MEDIAWIKIABUSEFILTER-11336390,Missing Authorization,mediawiki/abuse-filter,['<1.43'],Composer,30 Jul 2025,9.3,CWE-862,CVE-2025-53499,30 Jul 2025,7 Jul 2025,Unknown
SNYK-PHP-MEDIAWIKIABUSEFILTER-11336387,Insufficient Logging,mediawiki/abuse-filter,['<1.44'],Composer,30 Jul 2025,6.9,CWE-778,CVE-2025-53498,30 Jul 2025,7 Jul 2025,Dreamy_Jazz
SNYK-PHP-MEDIAWIKIABUSEFILTER-11336200,Missing Authorization,mediawiki/abuse-filter,['<1.43.2'],Composer,30 Jul 2025,9.3,CWE-862,CVE-2025-53495,30 Jul 2025,7 Jul 2025,Unknown
SNYK-PHP-MOODLEMOODLE-11335860,Session Fixation,moodle/moodle,"['>=3.0.0, <4.0.0']",Composer,30 Jul 2025,6.0,CWE-384,CVE-2025-53021,30 Jul 2025,24 Jun 2025,ye_code
SNYK-PHP-ZPUSHZPUSHDEV-10908180,SQL Injection,z-push/z-push-dev,['<2.7.6'],Composer,28 Jul 2025,9.1,CWE-89,CVE-2025-8264,28 Jul 2025,9 Jul 2025,XBOW
SNYK-PHP-MARSHMALLOWNOVATIPTAP-11023380,Arbitrary File Upload,marshmallow/nova-tiptap,['<5.7.0'],Composer,28 Jul 2025,9.3,CWE-434,CVE-2025-54082,28 Jul 2025,21 Jul 2025,Unknown
SNYK-PHP-LIBRENMSLIBRENMS-11023379,PHP Remote File Inclusion,librenms/librenms,['<25.7.0'],Composer,28 Jul 2025,7.7,CWE-98,CVE-2025-54138,28 Jul 2025,21 Jul 2025,Seth Kraft
SNYK-PHP-HYBRIDAUTHHYBRIDAUTH-11023276,Arbitrary File Upload,hybridauth/hybridauth,"['>=2.0.8, <2.3.0']",Composer,27 Jul 2025,9.3,CWE-434,CVE-2014-125116,27 Jul 2025,25 Jul 2025,Unknown
SNYK-PHP-DOLIBARRDOLIBARR-11023260,PHP Remote File Inclusion,dolibarr/dolibarr,['>=0.0.0'],Composer,27 Jul 2025,8.7,CWE-98,,27 Jul 2025,21 Jul 2025,wh0amitz
SNYK-PHP-IN2CODEPOWERMAIL-10879712,Authorization Bypass Through User-Controlled Key,in2code/powermail,"['>=12.0.0, <12.5.3', '>=13.0.0, <13.0.1']",Composer,23 Jul 2025,6.0,CWE-639,CVE-2025-7899,23 Jul 2025,22 Jul 2025,Riny van Tiggelen
SNYK-PHP-MIKOPBXCORE-10879707,Relative Path Traversal,mikopbx/core,['>=0.0.0'],Composer,23 Jul 2025,8.5,CWE-23,CVE-2025-52207,23 Jul 2025,27 Jun 2025,Unknown
SNYK-PHP-IN2CODEFEMANAGER-10879705,Authorization Bypass Through User-Controlled Key,in2code/femanager,"['<6.4.2', '>=7.0.0, <7.5.3', '>=8.0.0, <8.3.1']",Composer,23 Jul 2025,5.3,CWE-639,CVE-2025-7900,23 Jul 2025,22 Jul 2025,Alexander Freundlieb
SNYK-PHP-JUZAWEBCMS-10872601,Incorrect Privilege Assignment,juzaweb/cms,['>=0.0.0'],Composer,21 Jul 2025,5.3,CWE-266,CVE-2025-6736,21 Jul 2025,27 Jun 2025,Unknown
SNYK-PHP-JUZAWEBCMS-10872600,Incorrect Privilege Assignment,juzaweb/cms,['>=0.0.0'],Composer,21 Jul 2025,5.3,CWE-266,CVE-2025-6735,21 Jul 2025,27 Jun 2025,Unknown
SNYK-PHP-MICROWEBERMICROWEBER-10872164,Directory Traversal,microweber/microweber,['<1.2.11'],Composer,21 Jul 2025,6.1,CWE-22,CVE-2025-34076,21 Jul 2025,2 Jul 2025,Unknown
SNYK-PHP-EGROUPWAREEGROUPWARE-10872129,Cross-site Scripting (XSS),egroupware/egroupware,['>=0.0.0'],Composer,21 Jul 2025,5.1,CWE-79,CVE-2023-38329,21 Jul 2025,11 Jul 2025,"Luca Di Giuseppe, Antonio Papa, Stefano Scipioni, Fabio Minarelli, Massimiliano Brolli"
SNYK-PHP-EGROUPWAREEGROUPWARE-10872128,Information Exposure,egroupware/egroupware,['>=0.0.0'],Composer,21 Jul 2025,6.9,CWE-203,CVE-2023-38327,21 Jul 2025,11 Jul 2025,"Luca Di Giuseppe, Antonio Papa, Stefano Scipioni, Fabio Minarelli, Massimiliano Brolli"
SNYK-PHP-LIVEWIRELIVEWIRE-10775401,Arbitrary Code Injection,livewire/livewire,"['>=3.0.0-beta.1, <3.6.4']",Composer,18 Jul 2025,9.2,CWE-94,CVE-2025-54068,18 Jul 2025,17 Jul 2025,Unknown
SNYK-PHP-BINARYTORCHLARECIPE-10750075,Improper Neutralization of Special Elements Used in a Template Engine,binarytorch/larecipe,['<2.8.1'],Composer,15 Jul 2025,10.0,CWE-1336,CVE-2025-53833,15 Jul 2025,14 Jul 2025,Unknown
