ID,Vulnerability,Package,Version Range,Platform,Date,score,CWE,CVE,published,disclosed,credit
SNYK-RUST-GIXATTRIBUTES-7558678,Incorrect Type Conversion or Cast,gix-attributes,['<0.22.3'],Cargo,25 Jul 2024,8.7,CWE-704,,25 Jul 2024,24 Jul 2024,Unknown
SNYK-RUST-OBJECTSTORE-7554687,Insertion of Sensitive Information into Log File,object_store,['>=0.5.0 <0.10.2'],Cargo,24 Jul 2024,4.8,CWE-532,CVE-2024-41178,24 Jul 2024,23 Jul 2024,Paul Hatcherian
SNYK-RUST-VEILIDCORE-7554686,Exposed Dangerous Method or Function,veilid-core,['>=0.0.0'],Cargo,24 Jul 2024,6.9,CWE-749,CVE-2024-41880,24 Jul 2024,22 Jul 2024,Unknown
SNYK-RUST-OPENSSL-7547427,NULL Pointer Dereference,openssl,['<0.10.66'],Cargo,23 Jul 2024,6.9,CWE-476,,23 Jul 2024,22 Jul 2024,Unknown
SNYK-RUST-GIXPATH-7547193,Uncontrolled Search Path Element,gix-path,['>=0.10.8 <0.10.9'],Cargo,22 Jul 2024,2.3,CWE-427,CVE-2024-40644,22 Jul 2024,18 Jul 2024,Eliah Kagan
SNYK-RUST-MATRIXSDKCRYPTO-7547135,Improper Authentication,matrix-sdk-crypto,['<0.7.2'],Cargo,21 Jul 2024,6.3,CWE-287,CVE-2024-40648,21 Jul 2024,18 Jul 2024,dkasak
SNYK-RUST-VODOZEMAC-7537068,Observable Timing Discrepancy,vodozemac,['<0.7.0'],Cargo,18 Jul 2024,2.1,CWE-208,CVE-2024-40640,18 Jul 2024,17 Jul 2024,Soatok
SNYK-RUST-RISC0ZKVM-7462808,Information Exposure,risc0-zkvm,['>=0.0.0'],Cargo,17 Jul 2024,6.3,CWE-200,,17 Jul 2024,15 Jul 2024,"Ulrich Habock, Al Kindi"
SNYK-RUST-SURREALDBCORE-7444615,Improper Authentication,surrealdb-core,['<1.5.1'],Cargo,12 Jul 2024,8.8,CWE-287,,12 Jul 2024,11 Jul 2024,Unknown
SNYK-RUST-SURREALDB-7444614,Improper Authentication,surrealdb,"['<1.5.4', '>=2.0.0-alpha.1 <2.0.0-alpha.6']",Cargo,12 Jul 2024,8.8,CWE-287,,12 Jul 2024,11 Jul 2024,Unknown
SNYK-RUST-PHONENUMBER-7438558,Uncaught Exception,phonenumber,['>=0.3.4 <0.3.6'],Cargo,10 Jul 2024,7.7,CWE-248,CVE-2024-39697,10 Jul 2024,9 Jul 2024,Ruben De Smet
SNYK-RUST-ZEROVECDERIVE-7430916,Out-of-Bounds,zerovec-derive,"['<0.9.7', '>=0.10.0 <0.10.3']",Cargo,9 Jul 2024,8.8,CWE-119,,9 Jul 2024,1 Jul 2024,Unknown
SNYK-RUST-ZEROVECDERIVE-7430915,Classic Buffer Overflow,zerovec-derive,['>=0.0.0'],Cargo,9 Jul 2024,6.9,CWE-120,,9 Jul 2024,8 Jul 2024,Unknown
SNYK-RUST-ZEROVEC-7430914,Classic Buffer Overflow,zerovec,"['<0.9.7', '>=0.10.0 <0.10.4']",Cargo,9 Jul 2024,6.9,CWE-120,,9 Jul 2024,8 Jul 2024,Unknown
SNYK-RUST-MONGODB-7424606,Improper Handling of Syntactically Invalid Structure,mongodb,['>=2.0.0-alpha <2.8.2'],Cargo,5 Jul 2024,5.3,CWE-228,CVE-2024-6382,5 Jul 2024,2 Jul 2024,Unknown
SNYK-RUST-NTPD-7413607,Allocation of Resources Without Limits or Throttling,ntpd,['>=0.3.1 <1.1.3'],Cargo,30 Jun 2024,6,CWE-770,CVE-2024-38528,30 Jun 2024,28 Jun 2024,Unknown
SNYK-RUST-SEQUOIAOPENPGP-7411204,Infinite loop,sequoia-openpgp,['>=1.13.0 <1.21.0'],Cargo,27 Jun 2024,8.7,CWE-835,,27 Jun 2024,26 Jun 2024,Unknown
SNYK-RUST-CURVE25519DALEK-7300329,Information Exposure,curve25519-dalek,['<4.1.3'],Cargo,21 Jun 2024,5.9,CWE-203,,21 Jun 2024,18 Jun 2024,"Alexander Wagner, Lea Themint"
SNYK-RUST-TYPST-7278173,Directory Traversal,typst,['<0.11.1'],Cargo,20 Jun 2024,8.7,CWE-22,,20 Jun 2024,1 Jun 2024,Unknown
SNYK-RUST-RHAI-7254885,Stack-based Buffer Overflow,rhai,['>=0.0.0'],Cargo,14 Jun 2024,8.6,CWE-121,CVE-2024-36760,14 Jun 2024,13 Jun 2024,MageWeiG
SNYK-RUST-NAGA-7251687,Stack-based Buffer Overflow,naga,['>=0.0.0'],Cargo,13 Jun 2024,8.6,CWE-121,CVE-2024-36761,13 Jun 2024,12 Jun 2024,MageWeiG
SNYK-RUST-WASMER-7222570,Directory Traversal,wasmer,['>=0.0.0'],Cargo,9 Jun 2024,3.7,CWE-22,CVE-2024-38358,9 Jun 2024,7 Jun 2024,yagehu
SNYK-RUST-S2NTLS-7222568,Observable Timing Discrepancy,s2n-tls,['<0.2.7'],Cargo,9 Jun 2024,3.7,CWE-203,,9 Jun 2024,6 Jun 2024,Hubert Kario
SNYK-RUST-DENO-7217831,Exposure of Sensitive Information to an Unauthorized Actor,deno,['<1.44.1'],Cargo,7 Jun 2024,7.6,CWE-200,CVE-2024-37150,7 Jun 2024,6 Jun 2024,Unknown
SNYK-RUST-NANOID-7176104,Improper Verification of Cryptographic Signature,nano-id,['<0.4.0'],Cargo,3 Jun 2024,9.4,CWE-347,CVE-2024-36400,3 Jun 2024,3 Jun 2024,Unknown
SNYK-RUST-OPENSSLSRC-7161589,Use After Free,openssl-src,['>=300.0.0+3.0.0'],Cargo,29 May 2024,5.6,CWE-416,CVE-2024-4741,29 May 2024,28 May 2024,William Ahern
SNYK-RUST-GIXWORKTREESTATE-7066604,Improper Limitation of a Pathname to a Restricted Directory (\'Path Traversal\'),gix-worktree-state,['<0.11.0'],Cargo,23 May 2024,8.8,CWE-23,CVE-2024-35186,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GITOXIDE-7066603,Improper Limitation of a Pathname to a Restricted Directory (\'Path Traversal\'),gitoxide,['<0.36.0'],Cargo,23 May 2024,8.8,CWE-23,CVE-2024-35186,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIXFS-7066602,Improper Limitation of a Pathname to a Restricted Directory (\'Path Traversal\'),gix-fs,['<0.11.0'],Cargo,23 May 2024,8.8,CWE-23,CVE-2024-35186,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIXWORKTREE-7066601,Improper Limitation of a Pathname to a Restricted Directory (\'Path Traversal\'),gix-worktree,['<0.34.0'],Cargo,23 May 2024,8.8,CWE-23,CVE-2024-35186,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIX-7066600,Improper Limitation of a Pathname to a Restricted Directory (\'Path Traversal\'),gix,['<0.63.0'],Cargo,23 May 2024,8.8,CWE-23,CVE-2024-35186,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GITOXIDECORE-7066599,Improper Limitation of a Pathname to a Restricted Directory (\'Path Traversal\'),gitoxide-core,['<0.38.0'],Cargo,23 May 2024,8.8,CWE-23,CVE-2024-35186,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIXINDEX-7066598,Improper Limitation of a Pathname to a Restricted Directory (\'Path Traversal\'),gix-index,['<0.33.0'],Cargo,23 May 2024,8.8,CWE-23,CVE-2024-35186,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIXWORKTREESTATE-7064573,Improper Handling of Windows Device Names,gix-worktree-state,['<0.11.0'],Cargo,23 May 2024,5.4,CWE-67,CVE-2024-35197,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIXWORKTREE-7064572,Improper Handling of Windows Device Names,gix-worktree,['<0.34.0'],Cargo,23 May 2024,5.4,CWE-67,CVE-2024-35197,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIXREF-7064571,Improper Handling of Windows Device Names,gix-ref,['<0.44.0'],Cargo,23 May 2024,5.4,CWE-67,CVE-2024-35197,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIXINDEX-7064570,Improper Handling of Windows Device Names,gix-index,['<0.33.0'],Cargo,23 May 2024,5.4,CWE-67,CVE-2024-35197,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIX-7064569,Improper Handling of Windows Device Names,gix,['<0.63.0'],Cargo,23 May 2024,5.4,CWE-67,CVE-2024-35197,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GIXFS-7064568,Improper Handling of Windows Device Names,gix-fs,['<0.11.0'],Cargo,23 May 2024,5.4,CWE-67,CVE-2024-35197,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GITOXIDECORE-7064567,Improper Handling of Windows Device Names,gitoxide-core,['<0.38.0'],Cargo,23 May 2024,5.4,CWE-67,CVE-2024-35197,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-GITOXIDE-7064566,Improper Handling of Windows Device Names,gitoxide,['<0.36.0'],Cargo,23 May 2024,5.4,CWE-67,CVE-2024-35197,23 May 2024,22 May 2024,EliahKagan
SNYK-RUST-TAURI-7026338,Improper Access Control,tauri,"['<1.6.7', '>=2.0.0-beta.0 <2.0.0-beta.20']",Cargo,23 May 2024,5.9,CWE-284,CVE-2024-35222,23 May 2024,23 May 2024,begleynk
SNYK-RUST-ICSTABLESTRUCTURES-6929089,Memory Leak,ic-stable-structures,['>=0.6.0 <0.6.4'],Cargo,21 May 2024,5.9,CWE-401,CVE-2024-4435,21 May 2024,21 May 2024,Unknown
SNYK-RUST-ARTI-6913430,Incorrect Calculation,arti,['<1.2.3'],Cargo,19 May 2024,6.5,CWE-682,CVE-2024-35312,19 May 2024,17 May 2024,Unknown
SNYK-RUST-ARTI-6913429,Incorrect Calculation,arti,['<1.2.3'],Cargo,19 May 2024,7.5,CWE-682,CVE-2024-35313,19 May 2024,17 May 2024,Unknown
SNYK-RUST-OPENSSLSRC-6913423,Uncontrolled Resource Consumption,openssl-src,['>=0.0.0'],Cargo,19 May 2024,3.7,CWE-400,CVE-2024-4603,19 May 2024,16 May 2024,Unknown
SNYK-RUST-MATRIXSDKCRYPTO-6840349,Information Exposure,matrix-sdk-crypto,['>=0.7.0 <0.7.1'],Cargo,14 May 2024,5.5,CWE-532,CVE-2024-34353,14 May 2024,13 May 2024,Unknown
SNYK-RUST-DENORUNTIME-6814551,Improper Authorization,deno_runtime,['<0.157.0'],Cargo,8 May 2024,8.4,CWE-863,CVE-2024-34346,8 May 2024,7 May 2024,Cristian-Alexandru STAICU
SNYK-RUST-DENONODE-6814550,Improper Authorization,deno_node,['<0.86.0'],Cargo,8 May 2024,8.4,CWE-863,CVE-2024-34346,8 May 2024,7 May 2024,Cristian-Alexandru STAICU
SNYK-RUST-DENOIO-6814549,Improper Authorization,deno_io,['<0.59.0'],Cargo,8 May 2024,8.4,CWE-863,CVE-2024-34346,8 May 2024,7 May 2024,Cristian-Alexandru STAICU
SNYK-RUST-DENOFS-6814548,Improper Authorization,deno_fs,['<0.59.0'],Cargo,8 May 2024,8.4,CWE-863,CVE-2024-34346,8 May 2024,7 May 2024,Cristian-Alexandru STAICU
SNYK-RUST-DENO-6814539,Improper Authorization,deno,['<1.43.1'],Cargo,8 May 2024,8.4,CWE-863,CVE-2024-34346,8 May 2024,7 May 2024,Cristian-Alexandru STAICU
SNYK-RUST-VODOZEMAC-6808833,Information Exposure Through an Error Message,vodozemac,['>=0.5.0 <0.6.0'],Cargo,5 May 2024,2.5,CWE-1188,CVE-2024-34063,5 May 2024,3 May 2024,Unknown
SNYK-RUST-APOLLOROUTER-6765787,Improper Control of Dynamically-Managed Code Resources,apollo-router,['>=1.44.0 <1.45.1'],Cargo,2 May 2024,9,CWE-915,CVE-2024-32971,2 May 2024,2 May 2024,xuorig
SNYK-RUST-STATICWEBSERVER-6751219,Cross-site Scripting (XSS),static-web-server,['<2.30.0'],Cargo,1 May 2024,5.8,CWE-79,CVE-2024-32966,1 May 2024,1 May 2024,palant
SNYK-RUST-YAMUX-6748543,Resource Exhaustion,yamux,['<0.13.2'],Cargo,1 May 2024,7.5,CWE-400,CVE-2024-32984,1 May 2024,1 May 2024,Jo\xc3\xa3o Oliveira
SNYK-RUST-GITOXIDE-6689284,Command Injection,gitoxide,['<0.35.0'],Cargo,28 Apr 2024,7.5,CWE-77,CVE-2024-32884,28 Apr 2024,15 Apr 2024,Eliah Kagan
SNYK-RUST-SQLPAGE-5905945,Exposure of Sensitive Information to an Unauthorized Actor,sqlpage,['<0.14.0'],Cargo,26 Apr 2024,8.7,CWE-200,CVE-2023-42454,26 Apr 2024,18 Sep 2023,Unknown
SNYK-RUST-COSMWASMSTD-6673770,Integer Overflow or Wraparound,cosmwasm-std,"['>=1.3.0 <1.4.4', '>=1.5.0 <1.5.4', '>=2.0.0 <2.0.2']",Cargo,25 Apr 2024,3.7,CWE-190,,25 Apr 2024,24 Apr 2024,Unknown
SNYK-RUST-RUSTLS-6670039,Loop with Unreachable Exit Condition (\'Infinite Loop\'),rustls,"['>=0.21.0 <0.21.11', '>=0.22.0 <0.22.4', '>=0.23.0 <0.23.5']",Cargo,21 Apr 2024,7.5,CWE-835,CVE-2024-32650,21 Apr 2024,19 Apr 2024,Unknown
SNYK-RUST-DENORUNTIME-6663931,Race Condition,deno_runtime,['<0.153.0'],Cargo,19 Apr 2024,6.5,CWE-362,CVE-2024-32477,19 Apr 2024,18 Apr 2024,parrot409
SNYK-RUST-GIXTRANSPORT-6615865,Command Injection,gix-transport,['<0.42.0'],Cargo,16 Apr 2024,7.5,CWE-77,CVE-2024-32884,16 Apr 2024,15 Apr 2024,Eliah Kagan
SNYK-RUST-OPENSSLSRC-6592765,Uncontrolled Resource Consumption (\'Resource Exhaustion\'),openssl-src,['>=300.0.0+3.0.0'],Cargo,9 Apr 2024,3.7,CWE-400,CVE-2024-2511,9 Apr 2024,8 Apr 2024,Manish Patidar
SNYK-RUST-CRAYON-6579647,Use of Uninitialized Resource,crayon,['>=0.6.0 <0.7.2'],Cargo,7 Apr 2024,7.5,CWE-908,,7 Apr 2024,5 Apr 2024,Unknown
SNYK-RUST-LIBDAV1DSYS-6579646,Integer Overflow or Wraparound,libdav1d-sys,['<0.7.0'],Cargo,7 Apr 2024,5.9,CWE-190,,7 Apr 2024,5 Apr 2024,Unknown
SNYK-RUST-H2-6579643,Denial of Service (DoS),h2,"['<0.3.26', '>=0.4.0 <0.4.4']",Cargo,7 Apr 2024,5.3,CWE-400,,7 Apr 2024,5 Apr 2024,Unknown
SNYK-RUST-EYRE-6579642,Type Confusion,eyre,['>=0.6.9 <0.6.12'],Cargo,7 Apr 2024,7.5,CWE-843,,7 Apr 2024,5 Apr 2024,stevepryde
SNYK-RUST-HPACK-6579599,Buffer Overflow,hpack,['>=0.0.0'],Cargo,7 Apr 2024,6.2,CWE-120,,7 Apr 2024,5 Apr 2024,Unknown
SNYK-RUST-OPENSSL-6567567,Timing Attack,openssl,['*'],Cargo,5 Apr 2024,5.9,CWE-208,CVE-2024-3296,5 Apr 2024,15 Mar 2024,Hubert Kario
SNYK-RUST-WASMTIME-6516633,Access of Resource Using Incompatible Type (\'Type Confusion\'),wasmtime,['>=19.0.0 <19.0.1'],Cargo,3 Apr 2024,3.3,CWE-843,CVE-2024-30266,3 Apr 2024,2 Apr 2024,ShinWonho
SNYK-RUST-LIBLZMASYS-6515733,Embedded Malicious Code,liblzma-sys,['<0.3.2'],Cargo,2 Apr 2024,10,CWE-506,CVE-2024-3094,2 Apr 2024,29 Mar 2024,Andres Freund
SNYK-RUST-LIBLZMA-6515732,Embedded Malicious Code,liblzma,['>=0.3.0'],Cargo,2 Apr 2024,10,CWE-506,CVE-2024-3094,2 Apr 2024,29 Mar 2024,Andres Freund
SNYK-RUST-ALIYUNDRIVEWEBDAV-6514821,Arbitrary Command Injection,aliyundrive-webdav,['>=0.0.0'],Cargo,31 Mar 2024,9.8,CWE-77,CVE-2024-29640,31 Mar 2024,29 Mar 2024,Unknown
SNYK-RUST-TLSLISTENER-6454370,Resource Exhaustion,tls-listener,['<0.10.0'],Cargo,17 Mar 2024,7.5,CWE-400,CVE-2024-28854,17 Mar 2024,15 Mar 2024,Unknown
SNYK-RUST-QUICHE-6437915,Uncontrolled Resource Consumption,quiche,"['<0.19.2', '>=0.20.0 <0.20.1']",Cargo,14 Mar 2024,3.7,CWE-400,CVE-2024-1410,14 Mar 2024,13 Mar 2024,Unknown
SNYK-RUST-QUICHE-6437889,Uncontrolled Resource Consumption,quiche,"['<0.19.2', '>=0.20.0 <0.20.1']",Cargo,14 Mar 2024,5.9,CWE-400,CVE-2024-1765,14 Mar 2024,13 Mar 2024,Unknown
SNYK-RUST-DENO-6420589,Unverified Ownership,deno,['>=1.39.0 <1.39.1'],Cargo,10 Mar 2024,7.5,CWE-283,CVE-2024-27933,10 Mar 2024,6 Mar 2024,leesh3288
SNYK-RUST-DENO-6420588,Exposure of Data Element to Wrong Session,deno,['>=1.35.1 <1.36.3'],Cargo,10 Mar 2024,5.8,CWE-488,CVE-2024-27935,10 Mar 2024,5 Mar 2024,Unknown
SNYK-RUST-WASMI-6419446,Out-of-bounds Write,wasmi,['>=0.15.0 <0.31.1'],Cargo,8 Mar 2024,9.8,CWE-787,CVE-2024-28123,8 Mar 2024,7 Mar 2024,Stellar Development Foundation
SNYK-RUST-DENOCORE-6419231,Use After Free,deno_core,['>=0.202.0'],Cargo,8 Mar 2024,8.8,CWE-416,CVE-2024-27934,8 Mar 2024,6 Mar 2024,leesh3288
SNYK-RUST-APOLLOROUTER-6406555,Data Amplification,apollo-router,['<1.40.2-rc0'],Cargo,7 Mar 2024,5.3,CWE-409,CVE-2024-28101,7 Mar 2024,6 Mar 2024,Ivan Goncharov
SNYK-RUST-DENO-6405979,Improper Input Validation,deno,['<1.41.1'],Cargo,7 Mar 2024,5.8,CWE-20,CVE-2024-27931,7 Mar 2024,5 Mar 2024,Eric Cornelissen
SNYK-RUST-DENO-6405994,Insufficient Verification of Data Authenticity,deno,['>=1.8.0 <1.40.4'],Cargo,7 Mar 2024,4.6,CWE-345,CVE-2024-27932,7 Mar 2024,6 Mar 2024,easrng
SNYK-RUST-EZA-6404480,Heap-based Buffer Overflow,eza,['<0.18.2'],Cargo,6 Mar 2024,8.6,CWE-122,CVE-2024-24577,6 Mar 2024,6 Feb 2024,Michael Rodler
SNYK-RUST-DENORUNTIME-6394509,Authorization Bypass,deno_runtime,['>=0.102.0 <0.147.0'],Cargo,6 Mar 2024,8.1,CWE-285,CVE-2024-27936,6 Mar 2024,5 Mar 2024,RyotaK
SNYK-RUST-WHOAMI-6371517,Stack-based Buffer Overflow,whoami,['<1.5.0'],Cargo,5 Mar 2024,6.2,CWE-121,,5 Mar 2024,28 Feb 2024,Unknown
SNYK-RUST-MIO-6371504,Improper Handling of Invalid Use of Special Elements,mio,['>=0.7.2 <0.8.11'],Cargo,5 Mar 2024,8.4,CWE-159,CVE-2024-27308,5 Mar 2024,4 Mar 2024,"rofoun, Radek V\xc3\xadt"
SNYK-RUST-CASSANDRACPP-6305969,Use After Free,cassandra-cpp,['<3.0.0'],Cargo,29 Feb 2024,7.3,CWE-416,CVE-2024-27284,29 Feb 2024,28 Feb 2024,CastleQuirm
SNYK-RUST-RQUICKJS-6305271,Use of Externally-Controlled Format String,rquickjs,['<0.4.2'],Cargo,29 Feb 2024,7.5,CWE-134,,29 Feb 2024,21 Feb 2024,Unknown
SNYK-RUST-ROUTINATOR-6282917,Incorrect Check of Function Return Value,routinator,['<0.13.2'],Cargo,28 Feb 2024,7.5,CWE-253,CVE-2024-1622,28 Feb 2024,26 Feb 2024,"Yohei Nishimura, Atsushi Enomoto, Ruka Miyachi"
SNYK-RUST-SURREALDB-6276645,Uncaught Exception,surrealdb,['>=0.0.0'],Cargo,26 Feb 2024,6.5,CWE-248,,26 Feb 2024,21 Feb 2024,Cheyenne1025
SNYK-RUST-SURREALDB-6276555,Uncaught Exception,surrealdb,['<1.2.0'],Cargo,25 Feb 2024,6.5,CWE-248,,25 Feb 2024,21 Feb 2024,idofilus
SNYK-RUST-TRANSPOSE-6253997,Buffer Overflow,transpose,['>=0.1.0 <0.2.3'],Cargo,20 Feb 2024,7.3,CWE-120,,20 Feb 2024,18 Dec 2023,Cai Bear
SNYK-RUST-LIBGIT2SYS-6249445,Heap-based Buffer Overflow,libgit2-sys,['<0.16.2+1.7.2'],Cargo,16 Feb 2024,8.6,CWE-122,CVE-2024-24577,16 Feb 2024,6 Feb 2024,Michael Rodler
SNYK-RUST-LIBGIT2SYS-6249444,Infinite Loop,libgit2-sys,['<0.16.2+1.7.2'],Cargo,16 Feb 2024,7.5,CWE-835,CVE-2024-24575,16 Feb 2024,6 Feb 2024,Michael Rodler
SNYK-RUST-PQCKYBER-6242797,Information Exposure,pqc_kyber,['>=0.0.0'],Cargo,12 Feb 2024,7.4,CWE-200,,12 Feb 2024,9 Feb 2024,Tony Arcieri
